,0,1,2,3
0,0,0,1,14826.0
1,1,0,1,14826.0
2,2,0,1,14826.0
3,0,1,2,11360.0
4,1,1,2,11360.0
5,2,1,2,11360.0
6,0,0,3,15700.0
7,0,3,2,16010.0
8,1,0,3,15700.0
9,1,3,2,16010.0
10,2,0,3,15700.0
11,2,3,2,16010.0
12,0,0,4,12784.0
13,1,0,4,12784.0
14,2,0,4,12784.0
15,0,1,0,17388.0
16,1,1,0,17388.0
17,2,1,0,17388.0
18,0,2,3,11300.0
19,1,2,3,11300.0
20,2,2,3,11300.0
21,0,2,1,13910.0
22,1,2,1,13910.0
23,2,2,1,13910.0
24,0,3,0,8418.0
25,1,3,0,8418.0
26,2,3,0,8418.0
27,0,3,4,8128.0
28,1,3,4,8128.0
29,2,3,4,8128.0
30,0,4,0,7900.0
31,1,4,0,7900.0
32,2,4,0,7900.0
33,0,4,3,3360.0
34,1,4,3,3360.0
35,2,4,3,3360.0
