,0,1,2
0,0,1,326340.0
1,0,2,461760.0
2,0,3,64380.0
3,0,4,238800.0
4,0,5,312660.0
5,0,6,226920.0
6,0,7,80400.0
7,0,8,273120.0
8,0,9,399600.0
9,0,10,214980.0
10,0,11,248940.0
11,0,12,440220.0
12,0,13,88620.0
13,0,14,196260.0
14,0,15,465240.0
15,0,16,46680.0
16,0,17,528840.0
17,0,18,160860.0
18,1,0,195480.0
19,1,2,190560.0
20,1,3,29880.0
21,1,4,331320.0
22,1,5,71700.0
23,1,6,151020.0
24,1,7,486780.0
25,1,8,408120.0
26,1,9,418320.0
27,1,10,273660.0
28,1,11,353100.0
29,1,12,7140.0
30,1,13,41460.0
31,1,14,19800.0
32,1,15,119940.0
33,1,16,78720.0
34,1,17,177720.0
35,1,18,428940.0
36,2,0,9360.0
37,2,1,62460.0
38,2,3,406440.0
39,2,4,132780.0
40,2,5,123060.0
41,2,6,72120.0
42,2,7,326460.0
43,2,8,203040.0
44,2,9,349380.0
45,2,10,202200.0
46,2,11,151560.0
47,2,12,516060.0
48,2,13,190200.0
49,2,14,63000.0
50,2,15,111480.0
51,2,16,38100.0
52,2,17,541740.0
53,2,18,162180.0
54,3,0,292920.0
55,3,1,549480.0
56,3,2,464340.0
57,3,4,467340.0
58,3,5,113400.0
59,3,6,567720.0
60,3,7,60060.0
61,3,8,155700.0
62,3,9,250620.0
63,3,10,10560.0
64,3,11,87900.0
65,3,12,14040.0
66,3,13,46020.0
67,3,14,198000.0
68,3,15,391440.0
69,3,16,545160.0
70,3,17,337320.0
71,3,18,363420.0
72,4,0,348240.0
73,4,1,524520.0
74,4,2,8640.0
75,4,3,542220.0
76,4,5,291300.0
77,4,6,493440.0
78,4,7,394560.0
79,4,8,539880.0
80,4,9,102900.0
81,4,10,527820.0
82,4,11,119580.0
83,4,12,138660.0
84,4,13,551280.0
85,4,14,481080.0
86,4,15,436920.0
87,4,16,222420.0
88,4,17,514560.0
89,4,18,227340.0
90,5,0,322680.0
91,5,1,257760.0
92,5,2,227940.0
93,5,3,103920.0
94,5,4,375540.0
95,5,6,336000.0
96,5,7,433680.0
97,5,8,441780.0
98,5,9,84180.0
99,5,10,273360.0
100,5,11,130740.0
101,5,12,3300.0
102,5,13,356760.0
103,5,14,385620.0
104,5,15,378420.0
105,5,16,18120.0
106,5,17,49200.0
107,5,18,494520.0
108,6,0,329580.0
109,6,1,24060.0
110,6,2,47880.0
111,6,3,306240.0
112,6,4,274560.0
113,6,5,551220.0
114,6,7,334860.0
115,6,8,163920.0
116,6,9,346560.0
117,6,10,437040.0
118,6,11,332700.0
119,6,12,21120.0
120,6,13,241200.0
121,6,14,479340.0
122,6,15,239700.0
123,6,16,235440.0
124,6,17,511200.0
125,6,18,119820.0
126,7,0,279780.0
127,7,1,94380.0
128,7,2,501900.0
129,7,3,63660.0
130,7,4,448260.0
131,7,5,442740.0
132,7,6,402180.0
133,7,8,402300.0
134,7,9,555720.0
135,7,10,5400.0
136,7,11,359520.0
137,7,12,558000.0
138,7,13,467340.0
139,7,14,461280.0
140,7,15,506460.0
141,7,16,464220.0
142,7,17,517800.0
143,7,18,326880.0
144,8,0,46440.0
145,8,1,509340.0
146,8,2,268980.0
147,8,3,335760.0
148,8,4,232080.0
149,8,5,186540.0
150,8,6,39540.0
151,8,7,177900.0
152,8,9,4320.0
153,8,10,539640.0
154,8,11,323340.0
155,8,12,125040.0
156,8,13,199320.0
157,8,14,382320.0
158,8,15,260760.0
159,8,16,545160.0
160,8,17,496140.0
161,8,18,80580.0
162,9,0,379800.0
163,9,1,340440.0
164,9,2,372120.0
165,9,3,197880.0
166,9,4,300000.0
167,9,5,53700.0
168,9,6,237960.0
169,9,7,259740.0
170,9,8,32100.0
171,9,10,562260.0
172,9,11,544920.0
173,9,12,395880.0
174,9,13,291240.0
175,9,14,349800.0
176,9,15,511500.0
177,9,16,311400.0
178,9,17,75240.0
179,9,18,412920.0
180,10,0,172980.0
181,10,1,427560.0
182,10,2,108420.0
183,10,3,191880.0
184,10,4,76740.0
185,10,5,300.0
186,10,6,339780.0
187,10,7,104580.0
188,10,8,105360.0
189,10,9,354000.0
190,10,11,410520.0
191,10,12,463800.0
192,10,13,296640.0
193,10,14,224220.0
194,10,15,442620.0
195,10,16,374580.0
196,10,17,71280.0
197,10,18,69000.0
198,11,0,235920.0
199,11,1,353100.0
200,11,2,486360.0
201,11,3,408060.0
202,11,4,439320.0
203,11,5,331980.0
204,11,6,264840.0
205,11,7,569100.0
206,11,8,405900.0
207,11,9,3240.0
208,11,10,147120.0
209,11,12,387540.0
210,11,13,85320.0
211,11,14,312660.0
212,11,15,16560.0
213,11,16,175380.0
214,11,17,292980.0
215,11,18,531120.0
216,12,0,478680.0
217,12,1,529500.0
218,12,2,372480.0
219,12,3,127740.0
220,12,4,55620.0
221,12,5,486300.0
222,12,6,27960.0
223,12,7,450180.0
224,12,8,53940.0
225,12,9,213000.0
226,12,10,456840.0
227,12,11,155460.0
228,12,13,281040.0
229,12,14,308640.0
230,12,15,250800.0
231,12,16,92700.0
232,12,17,214800.0
233,12,18,187020.0
234,13,0,265920.0
235,13,1,191040.0
236,13,2,476340.0
237,13,3,544260.0
238,13,4,550560.0
239,13,5,146520.0
240,13,6,272700.0
241,13,7,50520.0
242,13,8,262200.0
243,13,9,141000.0
244,13,10,254040.0
245,13,11,151200.0
246,13,12,452220.0
247,13,14,273060.0
248,13,15,420900.0
249,13,16,211020.0
250,13,17,323100.0
251,13,18,69960.0
252,14,0,250200.0
253,14,1,123120.0
254,14,2,95460.0
255,14,3,54060.0
256,14,4,486600.0
257,14,5,402240.0
258,14,6,216600.0
259,14,7,338280.0
260,14,8,389520.0
261,14,9,416820.0
262,14,10,170580.0
263,14,11,41460.0
264,14,12,271980.0
265,14,13,37260.0
266,14,15,234960.0
267,14,16,146940.0
268,14,17,399960.0
269,14,18,266760.0
270,15,0,563340.0
271,15,1,177840.0
272,15,2,466200.0
273,15,3,305280.0
274,15,4,323640.0
275,15,5,157260.0
276,15,6,26940.0
277,15,7,175080.0
278,15,8,252840.0
279,15,9,2340.0
280,15,10,107700.0
281,15,11,472020.0
282,15,12,361260.0
283,15,13,190980.0
284,15,14,127500.0
285,15,16,206460.0
286,15,17,525660.0
287,15,18,206220.0
288,16,0,255180.0
289,16,1,97920.0
290,16,2,480480.0
291,16,3,219540.0
292,16,4,49860.0
293,16,5,252480.0
294,16,6,298260.0
295,16,7,537900.0
296,16,8,295800.0
297,16,9,503520.0
298,16,10,120900.0
299,16,11,261420.0
300,16,12,107340.0
301,16,13,205740.0
302,16,14,436980.0
303,16,15,261720.0
304,16,17,46440.0
305,16,18,187500.0
306,17,0,236520.0
307,17,1,168900.0
308,17,2,295500.0
309,17,3,564480.0
310,17,4,85020.0
311,17,5,194640.0
312,17,6,339840.0
313,17,7,258600.0
314,17,8,267960.0
315,17,9,168180.0
316,17,10,24780.0
317,17,11,568920.0
318,17,12,434700.0
319,17,13,275580.0
320,17,14,15960.0
321,17,15,317280.0
322,17,16,555300.0
323,17,18,233940.0
324,18,0,90420.0
325,18,1,62400.0
326,18,2,461280.0
327,18,3,104100.0
328,18,4,260820.0
329,18,5,82560.0
330,18,6,363600.0
331,18,7,72840.0
332,18,8,313440.0
333,18,9,24900.0
334,18,10,16980.0
335,18,11,294900.0
336,18,12,96900.0
337,18,13,445020.0
338,18,14,236580.0
339,18,15,18180.0
340,18,16,468000.0
341,18,17,421500.0
