,0,1,2,3,4,5
0,0,1,0,0,1,0.5
1,0,1,1,0,1,0.5
2,0,2,0,0,2,0.5
3,0,2,1,0,2,0.5
4,0,3,0,0,1,0.25
5,0,3,0,1,3,0.25
6,0,3,1,0,1,0.25
7,0,3,1,1,3,0.25
8,0,3,0,0,2,0.25
9,0,3,0,2,3,0.25
10,0,3,1,0,2,0.25
11,0,3,1,2,3,0.25
12,0,4,0,0,2,0.25
13,0,4,0,2,4,0.25
14,0,4,1,0,2,0.25
15,0,4,1,2,4,0.25
16,0,4,0,0,6,0.25
17,0,4,0,6,4,0.25
18,0,4,1,0,6,0.25
19,0,4,1,6,4,0.25
20,0,5,0,0,2,0.25
21,0,5,0,2,5,0.25
22,0,5,1,0,2,0.25
23,0,5,1,2,5,0.25
24,0,5,0,0,6,0.25
25,0,5,0,6,5,0.25
26,0,5,1,0,6,0.25
27,0,5,1,6,5,0.25
28,0,6,0,0,6,0.5
29,0,6,1,0,6,0.5
30,0,7,0,0,6,0.5
31,0,7,0,6,7,0.5
32,0,7,1,0,6,0.5
33,0,7,1,6,7,0.5
34,0,8,0,0,1,0.25
35,0,8,0,1,8,0.25
36,0,8,1,0,1,0.25
37,0,8,1,1,8,0.25
38,0,8,0,0,6,0.25
39,0,8,0,6,8,0.25
40,0,8,1,0,6,0.25
41,0,8,1,6,8,0.25
42,0,9,0,0,13,0.25
43,0,9,0,13,9,0.25
44,0,9,1,0,13,0.25
45,0,9,1,13,9,0.25
46,0,9,0,0,12,0.25
47,0,9,0,12,9,0.25
48,0,9,1,0,12,0.25
49,0,9,1,12,9,0.25
50,0,10,0,0,1,0.25
51,0,10,0,1,10,0.25
52,0,10,1,0,1,0.25
53,0,10,1,1,10,0.25
54,0,10,0,0,12,0.25
55,0,10,0,12,10,0.25
56,0,10,1,0,12,0.25
57,0,10,1,12,10,0.25
58,0,11,0,0,13,0.25
59,0,11,0,13,11,0.25
60,0,11,1,0,13,0.25
61,0,11,1,13,11,0.25
62,0,11,0,0,12,0.25
63,0,11,0,12,11,0.25
64,0,11,1,0,12,0.25
65,0,11,1,12,11,0.25
66,0,12,0,0,12,0.5
67,0,12,1,0,12,0.5
68,0,13,0,0,13,0.5
69,0,13,1,0,13,0.5
70,1,0,0,1,0,0.5
71,1,0,1,1,0,0.5
72,1,2,0,1,2,0.5
73,1,2,1,1,2,0.5
74,1,3,0,1,3,0.5
75,1,3,1,1,3,0.5
76,1,4,0,1,2,0.25
77,1,4,0,2,4,0.25
78,1,4,1,1,2,0.25
79,1,4,1,2,4,0.25
80,1,4,0,1,3,0.25
81,1,4,0,3,4,0.25
82,1,4,1,1,3,0.25
83,1,4,1,3,4,0.25
84,1,5,0,1,2,0.25
85,1,5,0,2,5,0.25
86,1,5,1,1,2,0.25
87,1,5,1,2,5,0.25
88,1,5,0,1,3,0.25
89,1,5,0,3,5,0.25
90,1,5,1,1,3,0.25
91,1,5,1,3,5,0.25
92,1,6,0,1,0,0.25
93,1,6,0,0,6,0.25
94,1,6,1,1,0,0.25
95,1,6,1,0,6,0.25
96,1,6,0,1,2,0.25
97,1,6,0,2,6,0.25
98,1,6,1,1,2,0.25
99,1,6,1,2,6,0.25
100,1,7,0,1,3,0.25
101,1,7,0,3,7,0.25
102,1,7,1,1,3,0.25
103,1,7,1,3,7,0.25
104,1,7,0,1,8,0.25
105,1,7,0,8,7,0.25
106,1,7,1,1,8,0.25
107,1,7,1,8,7,0.25
108,1,8,0,1,8,0.5
109,1,8,1,1,8,0.5
110,1,9,0,1,13,0.25
