,0,1,2
0,0,1,419712.0
1,0,2,320160.0
2,0,3,409008.0
3,0,4,427968.0
4,0,5,123840.0
5,0,6,243600.0
6,0,7,144240.0
7,0,8,288288.0
8,0,9,237408.0
9,0,10,27408.0
10,0,11,176064.0
11,0,12,401568.0
12,0,13,415392.0
13,0,14,423504.0
14,0,15,170160.0
15,0,16,33600.0
16,0,17,273984.0
17,1,0,343008.0
18,1,2,328272.0
19,1,3,326688.0
20,1,4,364896.0
21,1,5,339168.0
22,1,6,429072.0
23,1,7,431616.0
24,1,8,267072.0
25,1,9,189024.0
26,1,10,132768.0
27,1,11,88800.0
28,1,12,408000.0
29,1,13,168576.0
30,1,14,49248.0
31,1,15,18432.0
32,1,16,97248.0
33,1,17,19680.0
34,2,0,67728.0
35,2,1,284640.0
36,2,3,261600.0
37,2,4,310464.0
38,2,5,76944.0
39,2,6,201504.0
40,2,7,309408.0
41,2,8,60720.0
42,2,9,360384.0
43,2,10,248784.0
44,2,11,306816.0
45,2,12,239856.0
46,2,13,417216.0
47,2,14,367344.0
48,2,15,38208.0
49,2,16,315840.0
50,2,17,412800.0
51,3,0,244848.0
52,3,1,202080.0
53,3,2,118464.0
54,3,4,172944.0
55,3,5,422544.0
56,3,6,207696.0
57,3,7,252864.0
58,3,8,75168.0
59,3,9,238944.0
60,3,10,410352.0
61,3,11,127488.0
62,3,12,240528.0
63,3,13,168384.0
64,3,14,413520.0
65,3,15,10944.0
66,3,16,331632.0
67,3,17,51072.0
68,4,0,414816.0
69,4,1,168624.0
70,4,2,260448.0
71,4,3,129072.0
72,4,5,174240.0
73,4,6,409392.0
74,4,7,143424.0
75,4,8,88896.0
76,4,9,211968.0
77,4,10,302016.0
78,4,11,47424.0
79,4,12,373344.0
80,4,13,329712.0
81,4,14,190704.0
82,4,15,195552.0
83,4,16,287520.0
84,4,17,280224.0
85,5,0,110256.0
86,5,1,350016.0
87,5,2,379680.0
88,5,3,247968.0
89,5,4,187584.0
90,5,6,207792.0
91,5,7,315696.0
92,5,8,188688.0
93,5,9,390192.0
94,5,10,138960.0
95,5,11,210624.0
96,5,12,341184.0
97,5,13,83088.0
98,5,14,177600.0
99,5,15,185328.0
100,5,16,5424.0
101,5,17,80064.0
102,6,0,398688.0
103,6,1,196656.0
104,6,2,208512.0
105,6,3,237888.0
106,6,4,194832.0
107,6,5,371856.0
108,6,7,148800.0
109,6,8,127920.0
110,6,9,161088.0
111,6,10,42912.0
