,0,1,2,3,4,5
0,0,1,0,0,1,0.3333333333333333
1,0,1,2,0,1,0.3333333333333333
2,0,2,1,0,2,0.3333333333333333
3,0,3,0,0,3,0.3333333333333333
4,0,3,2,0,3,0.3333333333333333
5,0,4,1,0,2,0.16666666666666666
6,0,4,1,2,4,0.16666666666666666
7,0,4,0,0,3,0.16666666666666666
8,0,4,0,3,4,0.16666666666666666
9,0,4,2,0,3,0.16666666666666666
10,0,4,2,3,4,0.16666666666666666
11,0,5,0,0,1,0.16666666666666666
12,0,5,1,1,5,0.16666666666666666
13,0,5,2,0,1,0.16666666666666666
14,0,5,0,2,5,0.16666666666666666
15,0,5,1,0,2,0.16666666666666666
16,0,5,2,2,5,0.16666666666666666
17,0,6,0,0,1,0.3333333333333333
18,0,6,1,1,5,0.3333333333333333
19,0,6,1,5,6,0.3333333333333333
20,0,6,2,0,1,0.3333333333333333
21,0,7,0,0,1,0.3333333333333333
22,0,7,0,5,7,0.3333333333333333
23,0,7,1,1,5,0.3333333333333333
24,0,7,2,0,1,0.3333333333333333
25,0,7,2,5,7,0.3333333333333333
26,0,8,0,10,8,0.3333333333333333
27,0,8,1,10,8,0.3333333333333333
28,0,8,2,10,8,0.3333333333333333
29,0,9,0,11,9,0.16666666666666666
30,0,9,1,11,9,0.16666666666666666
31,0,9,2,11,9,0.16666666666666666
32,0,9,1,10,9,0.16666666666666666
33,1,0,0,1,0,0.3333333333333333
34,1,0,2,1,0,0.3333333333333333
35,1,2,1,1,2,0.3333333333333333
36,1,3,0,1,3,0.3333333333333333
37,1,3,2,1,3,0.3333333333333333
38,1,4,1,1,2,0.16666666666666666
39,1,4,1,2,4,0.16666666666666666
40,1,4,0,1,3,0.16666666666666666
41,1,4,0,3,4,0.16666666666666666
42,1,4,2,1,3,0.16666666666666666
43,1,4,2,3,4,0.16666666666666666
44,1,5,1,1,5,0.3333333333333333
45,1,6,1,1,5,0.3333333333333333
46,1,6,1,5,6,0.3333333333333333
47,1,7,0,5,7,0.3333333333333333
48,1,7,1,1,5,0.3333333333333333
49,1,7,2,5,7,0.3333333333333333
50,1,8,0,1,0,0.3333333333333333
51,1,8,0,10,8,0.3333333333333333
52,1,8,1,10,8,0.3333333333333333
53,1,8,2,1,0,0.3333333333333333
54,1,8,2,10,8,0.3333333333333333
55,1,9,0,11,9,0.3333333333333333
56,1,9,1,1,11,0.3333333333333333
57,1,9,1,11,9,0.3333333333333333
58,1,9,2,11,9,0.3333333333333333
59,1,10,0,1,0,0.16666666666666666
60,1,10,2,1,0,0.16666666666666666
61,1,10,0,1,3,0.16666666666666666
62,1,10,0,3,10,0.16666666666666666
63,1,10,2,1,3,0.16666666666666666
64,1,10,2,3,10,0.16666666666666666
65,1,11,1,1,11,0.3333333333333333
66,2,0,1,2,0,0.3333333333333333
67,2,1,0,2,1,0.3333333333333333
68,2,1,2,2,1,0.3333333333333333
69,2,3,1,2,3,0.3333333333333333
70,2,4,1,2,4,0.3333333333333333
71,2,5,0,2,5,0.3333333333333333
72,2,5,2,2,5,0.3333333333333333
73,2,6,0,4,6,0.16666666666666666
74,2,6,1,2,4,0.16666666666666666
75,2,6,2,4,6,0.16666666666666666
76,2,6,0,2,5,0.16666666666666666
77,2,6,1,5,6,0.16666666666666666
78,2,6,2,2,5,0.16666666666666666
79,2,7,0,2,5,0.3333333333333333
80,2,7,0,5,7,0.3333333333333333
81,2,7,2,2,5,0.3333333333333333
82,2,7,2,5,7,0.3333333333333333
83,2,8,1,2,4,0.3333333333333333
84,2,8,1,4,8,0.3333333333333333
85,2,9,0,2,1,0.3333333333333333
86,2,9,0,11,9,0.3333333333333333
87,2,9,1,1,11,0.3333333333333333
88,2,9,1,11,9,0.3333333333333333
89,2,9,2,2,1,0.3333333333333333
90,2,9,2,11,9,0.3333333333333333
91,2,10,0,3,10,0.16666666666666666
92,2,10,1,2,3,0.16666666666666666
93,2,10,2,3,10,0.16666666666666666
94,2,10,1,2,0,0.16666666666666666
95,2,11,0,2,1,0.16666666666666666
96,2,11,1,1,11,0.16666666666666666
97,2,11,2,2,1,0.16666666666666666
98,2,11,1,2,0,0.16666666666666666
99,3,0,0,3,0,0.3333333333333333
100,3,0,2,3,0,0.3333333333333333
101,3,1,1,3,1,0.3333333333333333
102,3,2,0,3,2,0.3333333333333333
103,3,2,2,3,2,0.3333333333333333
104,3,4,0,3,4,0.3333333333333333
105,3,4,2,3,4,0.3333333333333333
106,3,5,1,3,5,0.3333333333333333
107,3,6,0,3,4,0.16666666666666666
108,3,6,0,4,6,0.16666666666666666
109,3,6,2,3,4,0.16666666666666666
110,3,6,2,4,6,0.16666666666666666
111,3,6,1,3,5,0.16666666666666666
112,3,6,1,5,6,0.16666666666666666
113,3,7,0,5,7,0.3333333333333333
114,3,7,1,3,5,0.3333333333333333
115,3,7,2,5,7,0.3333333333333333
116,3,8,0,3,4,0.16666666666666666
117,3,8,1,4,8,0.16666666666666666
118,3,8,2,3,4,0.16666666666666666
119,3,8,0,3,10,0.16666666666666666
120,3,8,0,10,8,0.16666666666666666
121,3,8,1,10,8,0.16666666666666666
122,3,8,2,3,10,0.16666666666666666
123,3,8,2,10,8,0.16666666666666666
124,3,9,0,3,10,0.3333333333333333
125,3,9,1,10,9,0.3333333333333333
126,3,9,2,3,10,0.3333333333333333
127,3,10,0,3,10,0.3333333333333333
128,3,10,2,3,10,0.3333333333333333
129,3,11,1,3,1,0.16666666666666666
130,3,11,1,1,11,0.16666666666666666
131,3,11,0,3,0,0.16666666666666666
132,3,11,2,3,0,0.16666666666666666
133,4,0,0,4,3,0.16666666666666666
134,4,0,0,3,0,0.16666666666666666
135,4,0,2,4,3,0.16666666666666666
136,4,0,2,3,0,0.16666666666666666
137,4,0,1,4,2,0.16666666666666666
138,4,0,1,2,0,0.16666666666666666
139,4,1,0,4,3,0.16666666666666666
140,4,1,1,3,1,0.16666666666666666
141,4,1,2,4,3,0.16666666666666666
142,4,1,0,4,5,0.16666666666666666
143,4,1,1,4,5,0.16666666666666666
144,4,1,2,4,5,0.16666666666666666
145,4,2,1,4,2,0.3333333333333333
146,4,3,0,4,3,0.3333333333333333
147,4,3,2,4,3,0.3333333333333333
148,4,5,0,4,5,0.3333333333333333
149,4,5,1,4,5,0.3333333333333333
150,4,5,2,4,5,0.3333333333333333
151,4,6,0,4,6,0.3333333333333333
152,4,6,2,4,6,0.3333333333333333
153,4,7,0,4,5,0.16666666666666666
