0,0,1,2
0,0,1,43032
1,0,2,3216
2,0,3,73488
3,0,4,77683
4,0,5,36516
5,0,6,48144
6,0,7,19344
7,0,8,32976
8,0,9,49992
9,0,10,63619
10,0,11,10668
11,0,12,55380
12,0,13,20472
13,1,0,46824
14,1,2,14832
15,1,3,6024
16,1,4,18444
17,1,5,4812
18,1,6,40596
19,1,7,65280
20,1,8,66960
21,1,9,65880
22,1,10,42348
23,1,11,18000
24,1,12,55080
25,1,13,86803
26,2,0,40440
27,2,1,24865
28,2,3,23808
29,2,4,17700
30,2,5,16380
31,2,6,54012
32,2,7,61286
33,2,8,65964
34,2,9,68736
35,2,10,36066
36,2,11,43344
37,2,12,79500
38,2,13,21528
39,3,0,14352
40,3,1,65664
41,3,2,8934
42,3,4,30648
43,3,5,56844
44,3,6,44472
45,3,7,43080
46,3,8,7495
47,3,9,14688
48,3,10,75888
49,3,11,9089
50,3,12,26796
51,3,13,40056
52,4,0,73200
53,4,1,67836
54,4,2,55956
55,4,3,20376
56,4,5,27180
57,4,6,17220
58,4,7,1080
59,4,8,75108
60,4,9,23748
61,4,10,24696
62,4,11,32628
63,4,12,49164
64,4,13,19128
65,5,0,13536
66,5,1,52944
67,5,2,72792
68,5,3,66576
69,5,4,19596
70,5,6,53916
71,5,7,25440
72,5,8,42156
73,5,9,45732
74,5,10,23849
75,5,11,23544
76,5,12,4740
77,5,13,5748
78,6,0,67497
79,6,1,54948
80,6,2,80628
81,6,3,75996
82,6,4,31116
83,6,5,54516
84,6,7,48226
85,6,8,62724
86,6,9,52926
87,6,10,28524
88,6,11,17784
89,6,12,45912
90,6,13,9216
91,7,0,71412
92,7,1,24108
93,7,2,54492
94,7,3,45456
95,7,4,37584
96,7,5,66544
97,7,6,7416
98,7,8,3798
99,7,9,51572
100,7,10,52513
101,7,11,15372
102,7,12,31524
103,7,13,73476
104,8,0,61080
105,8,1,77412
106,8,2,55188
107,8,3,64436
108,8,4,18660
109,8,5,30660
110,8,6,70308
111,8,7,25344
112,8,9,43416
113,8,10,17460
114,8,11,60924
115,8,12,59400
116,8,13,4728
117,9,0,76812
118,9,1,26604
119,9,2,72300
120,9,3,35403
121,9,4,7944
122,9,5,67440
123,9,6,59772
124,9,7,14460
125,9,8,53136
126,9,10,49644
127,9,11,51600
128,9,12,74184
129,9,13,85602
130,10,0,64534
131,10,1,44736
132,10,2,64219
133,10,3,34092
134,10,4,41412
135,10,5,83220
136,10,6,12552
137,10,7,34512
138,10,8,57168
139,10,9,4488
140,10,11,37272
141,10,12,74916
142,10,13,18920
143,11,0,69960
144,11,1,78645
145,11,2,56040
146,11,3,40668
147,11,4,36576
148,11,5,77256
149,11,6,80119
150,11,7,42276
151,11,8,42456
152,11,9,2772
153,11,10,9252
154,11,12,82596
155,11,13,62040
156,12,0,18504
157,12,1,45855
158,12,2,61032
159,12,3,36240
160,12,4,46617
161,12,5,45972
162,12,6,4068
163,12,7,47304
164,12,8,35508
165,12,9,21564
166,12,10,9288
167,12,11,56796
168,12,13,9357
169,13,0,58128
170,13,1,29832
171,13,2,20676
172,13,3,2232
173,13,4,13200
174,13,5,8640
175,13,6,65304
176,13,7,51876
177,13,8,29232
178,13,9,18240
179,13,10,28200
180,13,11,31620
181,13,12,40668
