,0,1,2,3
0,0,0,1,35644.0
1,2,0,1,35644.0
2,1,0,2,29064.0
3,0,0,3,59336.0
4,2,0,3,59336.0
5,1,0,4,33805.0
6,0,0,7,17772.0
7,1,0,7,17772.0
8,2,0,7,17772.0
9,0,3,5,36786.0
10,2,3,5,36786.0
11,1,4,5,28788.0
12,0,1,6,53622.0
13,2,1,6,53622.0
14,1,7,6,62406.0
15,0,3,6,37120.0
16,2,3,6,37120.0
17,0,10,8,21450.0
18,1,10,8,21450.0
19,2,10,8,21450.0
20,0,9,8,29208.0
21,1,9,8,29208.0
22,2,9,8,29208.0
23,1,7,8,57496.0
24,0,1,0,32584.0
25,2,1,0,32584.0
26,1,1,2,17932.0
27,0,1,3,30916.0
28,2,1,3,30916.0
29,1,1,4,31521.0
30,0,6,5,14074.0
31,2,6,5,14074.0
32,1,2,7,37416.0
33,0,1,10,43671.0
34,1,1,10,43671.0
35,2,1,10,43671.0
36,0,3,8,40358.0
37,2,3,8,40358.0
38,1,1,9,40728.0
39,0,2,0,35546.0
40,2,2,0,35546.0
41,1,2,1,25140.0
42,0,2,3,44946.0
43,2,2,3,44946.0
44,1,2,4,10458.0
45,0,4,6,20960.0
46,2,4,6,20960.0
47,1,7,9,54922.0
48,0,7,10,67300.0
49,2,7,10,67300.0
50,1,3,0,25468.0
51,0,3,1,38998.0
52,2,3,1,38998.0
53,1,3,2,53816.0
54,0,3,4,5391.0
55,2,3,4,5391.0
56,1,5,7,93488.0
57,0,8,9,35122.0
58,2,8,9,35122.0
59,1,8,10,27952.0
60,0,4,0,51307.0
61,2,4,0,51307.0
62,1,4,1,64351.0
63,0,4,2,22944.0
64,2,4,2,22944.0
65,1,4,3,32874.0
66,0,6,7,28166.0
67,2,6,7,28166.0
68,1,6,8,48290.0
69,0,5,4,55554.0
70,2,5,4,55554.0
71,1,5,3,51676.0
72,0,7,0,37486.0
73,2,7,0,37486.0
74,0,6,1,53220.0
75,1,6,1,53220.0
76,2,6,1,53220.0
77,1,7,2,40934.0
78,0,6,4,15105.0
79,2,6,4,15105.0
80,1,6,3,19840.0
81,0,9,1,54136.0
82,2,9,1,54136.0
83,1,8,3,57437.0
84,0,8,7,35960.0
85,2,8,7,35960.0
86,1,9,0,33202.0
87,0,10,0,32757.0
88,2,10,0,32757.0
89,1,8,6,42353.0
90,0,10,1,55781.0
91,2,10,1,55781.0
92,1,9,7,57432.0
93,0,9,10,10710.0
94,2,9,10,10710.0
95,1,10,9,3294.0
