,0,1,2
0,0,1,598680.0
1,0,2,284100.0
2,0,3,374940.0
3,0,4,217883.0
4,0,5,555060.0
5,0,6,552720.0
6,0,7,491460.0
7,0,8,402480.0
8,0,9,566040.0
9,0,10,520781.0
10,0,11,377640.0
11,0,12,360916.0
12,0,13,43140.0
13,0,14,385311.0
14,0,15,555960.0
15,0,16,553743.0
16,0,17,501840.0
17,0,18,454920.0
18,0,19,525300.0
19,1,0,172440.0
20,1,2,532560.0
21,1,3,2940.0
22,1,4,17340.0
23,1,5,414780.0
24,1,6,574920.0
25,1,7,211560.0
26,1,8,191280.0
27,1,9,335760.0
28,1,10,496500.0
29,1,11,124800.0
30,1,12,556140.0
31,1,13,373800.0
32,1,14,157440.0
33,1,15,168396.0
34,1,16,92160.0
35,1,17,386220.0
36,1,18,299340.0
37,1,19,461460.0
38,2,0,66420.0
39,2,1,523176.0
40,2,3,23760.0
41,2,4,419032.0
42,2,5,210420.0
43,2,6,63010.0
44,2,7,437460.0
45,2,8,526560.0
46,2,9,556800.0
47,2,10,296967.0
48,2,11,439680.0
49,2,12,374220.0
50,2,13,573448.0
51,2,14,596100.0
52,2,15,287820.0
53,2,16,397686.0
54,2,17,417900.0
55,2,18,127980.0
56,2,19,149100.0
57,3,0,129780.0
58,3,1,441780.0
59,3,2,110160.0
60,3,4,272220.0
61,3,5,184440.0
62,3,6,372000.0
63,3,7,53700.0
64,3,8,122280.0
65,3,9,264248.0
66,3,10,528420.0
67,3,11,606385.0
68,3,12,563160.0
69,3,13,63540.0
70,3,14,353040.0
71,3,15,146400.0
72,3,16,65737.0
73,3,17,74100.0
74,3,18,406020.0
75,3,19,239520.0
76,4,0,12780.0
77,4,1,31560.0
78,4,2,570660.0
79,4,3,161580.0
80,4,5,550680.0
81,4,6,388320.0
82,4,7,391020.0
83,4,8,180840.0
84,4,9,124560.0
85,4,10,283620.0
86,4,11,119580.0
87,4,12,483240.0
88,4,13,597720.0
89,4,14,359820.0
90,4,15,184020.0
91,4,16,415200.0
92,4,17,178020.0
93,4,18,349800.0
