,0,1,2,3
0,0,0,1,270036.0
1,0,0,3,108492.0
2,0,2,4,213576.0
3,0,2,5,273120.0
4,0,1,7,426216.0
5,0,6,8,378438.0
6,0,6,9,211548.0
7,0,2,11,567966.0
8,0,0,19,163662.0
9,0,6,13,555414.0
10,0,0,18,241158.0
11,0,19,15,101652.0
12,0,1,16,162000.0
13,0,0,17,239370.0
14,0,1,2,135996.0
15,0,2,6,150240.0
16,0,5,8,236724.0
17,0,9,11,280500.0
18,0,1,19,351252.0
19,0,4,15,479568.0
20,0,1,18,473622.0
21,0,2,1,180690.0
22,0,4,7,208242.0
23,0,4,9,302886.0
24,0,11,12,84570.0
25,0,16,12,356076.0
26,0,11,13,111252.0
27,0,3,0,223194.0
28,0,3,2,267600.0
29,0,3,5,156642.0
30,0,3,16,398310.0
31,0,16,13,185574.0
32,0,16,15,72030.0
33,0,4,2,270030.0
34,0,4,5,151380.0
35,0,15,12,322866.0
36,0,15,14,232266.0
37,0,15,18,195720.0
38,0,6,0,319182.0
39,0,5,1,323016.0
40,0,5,4,242976.0
41,0,8,10,161904.0
42,0,8,12,260724.0
43,0,7,1,714498.0
44,0,6,3,386568.0
45,0,13,14,192570.0
46,0,7,6,250044.0
47,0,7,4,178686.0
48,0,7,9,61308.0
49,0,8,6,329700.0
50,0,8,9,120702.0
51,0,8,5,253158.0
52,0,12,14,333330.0
53,0,11,16,307236.0
54,0,9,6,300078.0
55,0,9,7,105438.0
56,0,10,7,229362.0
57,0,10,8,118908.0
58,0,13,19,227970.0
59,0,14,1,348324.0
60,0,13,6,465918.0
61,0,16,17,142530.0
62,0,16,18,136392.0
63,0,12,9,189546.0
64,0,15,4,496494.0
65,0,12,13,118140.0
66,0,15,19,152442.0
67,0,13,16,177594.0
68,0,13,11,111756.0
69,0,13,12,132552.0
70,0,18,0,183270.0
71,0,14,11,210618.0
72,0,15,16,309252.0
73,0,17,1,305982.0
74,0,17,19,118596.0
75,0,17,15,82500.0
76,0,17,18,81312.0
77,0,18,19,173136.0
78,0,18,17,100452.0
79,0,19,18,76164.0
