,0,1,2,3,4,5
0,0,1,0,0,1,0.3333333333333333
1,0,1,1,0,1,0.3333333333333333
2,0,1,2,0,1,0.3333333333333333
3,0,2,0,0,2,0.3333333333333333
4,0,2,1,0,2,0.3333333333333333
5,0,2,2,0,2,0.3333333333333333
6,0,3,0,0,3,0.3333333333333333
7,0,3,1,0,3,0.3333333333333333
8,0,3,2,0,3,0.3333333333333333
9,0,4,0,0,4,0.3333333333333333
10,0,4,1,0,4,0.3333333333333333
11,0,4,2,0,4,0.3333333333333333
12,0,5,0,0,7,0.1111111111111111
13,0,5,0,7,5,0.1111111111111111
14,0,5,1,0,7,0.1111111111111111
15,0,5,1,7,5,0.1111111111111111
16,0,5,2,0,7,0.1111111111111111
17,0,5,2,7,5,0.1111111111111111
18,0,5,0,0,3,0.1111111111111111
19,0,5,0,3,5,0.1111111111111111
20,0,5,1,0,3,0.1111111111111111
21,0,5,1,3,5,0.1111111111111111
22,0,5,2,0,3,0.1111111111111111
23,0,5,2,3,5,0.1111111111111111
24,0,5,0,0,4,0.1111111111111111
25,0,5,0,4,5,0.1111111111111111
26,0,5,1,0,4,0.1111111111111111
27,0,5,1,4,5,0.1111111111111111
28,0,5,2,0,4,0.1111111111111111
29,0,5,2,4,5,0.1111111111111111
30,0,6,0,0,1,0.1111111111111111
31,0,6,0,1,6,0.1111111111111111
32,0,6,1,0,1,0.1111111111111111
33,0,6,1,1,6,0.1111111111111111
34,0,6,2,0,1,0.1111111111111111
35,0,6,2,1,6,0.1111111111111111
36,0,6,0,0,7,0.1111111111111111
37,0,6,0,7,6,0.1111111111111111
38,0,6,1,0,7,0.1111111111111111
39,0,6,1,7,6,0.1111111111111111
40,0,6,2,0,7,0.1111111111111111
41,0,6,2,7,6,0.1111111111111111
42,0,6,0,0,3,0.1111111111111111
43,0,6,0,3,6,0.1111111111111111
44,0,6,1,0,3,0.1111111111111111
45,0,6,1,3,6,0.1111111111111111
46,0,6,2,0,3,0.1111111111111111
47,0,6,2,3,6,0.1111111111111111
48,0,7,0,0,7,0.3333333333333333
49,0,7,1,0,7,0.3333333333333333
