0,0,1,2
0,0,1,26274
1,0,2,18906
2,0,3,872
3,0,4,9840
4,0,5,7146
5,0,6,29304
6,0,7,12906
7,0,8,26694
8,0,9,21301
9,1,0,15534
10,1,2,26820
11,1,3,15810
12,1,4,16053
13,1,5,27744
14,1,6,14700
15,1,7,14388
16,1,8,2406
17,1,9,10278
18,2,0,6600
19,2,1,26508
20,2,3,1128
21,2,4,11466
22,2,5,24271
23,2,6,6918
24,2,7,29316
25,2,8,1596
26,2,9,9648
27,3,0,26364
28,3,1,22470
29,3,2,10710
30,3,4,13716
31,3,5,27258
32,3,6,14592
33,3,7,20310
34,3,8,18358
35,3,9,4235
36,4,0,28369
37,4,1,19002
38,4,2,23832
39,4,3,27774
40,4,5,324
41,4,6,23744
42,4,7,19170
43,4,8,18531
44,4,9,30000
45,5,0,4770
46,5,1,20958
47,5,2,7926
48,5,3,28644
49,5,4,13788
50,5,6,8442
51,5,7,12108
52,5,8,1404
53,5,9,15538
54,6,0,14869
55,6,1,23160
56,6,2,7014
57,6,3,3726
58,6,4,12809
59,6,5,6024
60,6,7,1432
61,6,8,24696
62,6,9,22182
63,7,0,20760
64,7,1,8862
65,7,2,20532
66,7,3,18582
67,7,4,17472
68,7,5,4500
69,7,6,24942
70,7,8,3420
71,7,9,21462
72,8,0,11424
73,8,1,14016
74,8,2,4068
75,8,3,16470
76,8,4,11736
77,8,5,8190
78,8,6,24624
79,8,7,24414
80,8,9,5298
81,9,0,3750
82,9,1,18348
83,9,2,10356
84,9,3,9918
85,9,4,16484
86,9,5,8262
87,9,6,8358
88,9,7,13434
89,9,8,4374
