,0,1,2
0,0,1,87168.0
1,0,2,154080.0
2,0,3,171720.0
3,0,4,157752.0
4,0,5,179568.0
5,0,6,42336.0
6,0,7,23304.0
7,0,8,146088.0
8,0,9,155064.0
9,0,10,109032.0
10,0,11,176256.0
11,0,12,194016.0
12,0,13,67368.0
13,0,14,18552.0
14,0,15,75936.0
15,0,16,75480.0
16,0,17,147624.0
17,1,0,14952.0
18,1,2,16056.0
19,1,3,24.0
20,1,4,174816.0
21,1,5,180888.0
22,1,6,69936.0
23,1,7,83400.0
24,1,8,107352.0
25,1,9,201144.0
26,1,10,66168.0
27,1,11,167236.0
28,1,12,117096.0
29,1,13,105672.0
30,1,14,31080.0
31,1,15,55056.0
32,1,16,117648.0
33,1,17,66072.0
34,2,0,43632.0
35,2,1,19176.0
36,2,3,83208.0
37,2,4,60216.0
38,2,5,218789.0
39,2,6,59945.0
40,2,7,44856.0
41,2,8,93.0
42,2,9,165600.0
43,2,10,102288.0
44,2,11,192072.0
45,2,12,80568.0
46,2,13,8891.0
47,2,14,15120.0
48,2,15,46272.0
49,2,16,78000.0
50,2,17,28872.0
51,3,0,99696.0
52,3,1,99197.0
53,3,2,121344.0
54,3,4,132048.0
55,3,5,146856.0
56,3,6,91104.0
57,3,7,77736.0
58,3,8,207504.0
59,3,9,139728.0
60,3,10,189552.0
61,3,11,82778.0
62,3,12,128544.0
63,3,13,128688.0
64,3,14,116156.0
65,3,15,75096.0
66,3,16,145800.0
67,3,17,31344.0
68,4,0,104400.0
69,4,1,212472.0
70,4,2,215280.0
71,4,3,160080.0
72,4,5,56136.0
73,4,6,215504.0
74,4,7,113622.0
75,4,8,215160.0
76,4,9,204840.0
77,4,10,77544.0
78,4,11,199272.0
79,4,12,188088.0
80,4,13,121344.0
81,4,14,28656.0
82,4,15,125472.0
83,4,16,127776.0
84,4,17,137520.0
85,5,0,213336.0
86,5,1,177216.0
87,5,2,125520.0
88,5,3,121344.0
89,5,4,171552.0
90,5,6,96024.0
91,5,7,103656.0
92,5,8,92880.0
93,5,9,6360.0
94,5,10,96528.0
95,5,11,197244.0
96,5,12,10272.0
97,5,13,167592.0
98,5,14,156912.0
99,5,15,4320.0
100,5,16,75927.0
101,5,17,76128.0
102,6,0,150696.0
103,6,1,199864.0
104,6,2,184464.0
105,6,3,96816.0
106,6,4,207843.0
107,6,5,134424.0
108,6,7,93624.0
109,6,8,59616.0
110,6,9,2880.0
111,6,10,43344.0
112,6,11,176592.0
113,6,12,45480.0
114,6,13,2585.0
115,6,14,19440.0
116,6,15,45168.0
117,6,16,146856.0
118,6,17,21449.0
119,7,0,561.0
120,7,1,91584.0
121,7,2,157848.0
