,0,1,2
0,0,1,129204.0
1,0,2,111960.0
2,0,3,169200.0
3,0,4,81648.0
4,0,5,248328.0
5,0,6,30960.0
6,0,7,19330.0
7,0,8,158580.0
8,0,9,792.0
9,0,10,67464.0
10,0,11,110371.0
11,0,12,128556.0
12,0,13,247176.0
13,0,14,257904.0
14,1,0,46836.0
15,1,2,258192.0
16,1,3,140832.0
17,1,4,136944.0
18,1,5,264060.0
19,1,6,260604.0
20,1,7,174132.0
21,1,8,65367.0
22,1,9,184908.0
23,1,10,193838.0
24,1,11,166788.0
25,1,12,11088.0
26,1,13,265141.0
27,1,14,254484.0
28,2,0,182304.0
29,2,1,243288.0
30,2,3,219636.0
31,2,4,63468.0
32,2,5,43848.0
33,2,6,65268.0
34,2,7,164196.0
35,2,8,232884.0
36,2,9,25848.0
37,2,10,16056.0
38,2,11,122364.0
39,2,12,92880.0
40,2,13,246924.0
41,2,14,127728.0
42,3,0,264816.0
43,3,1,45288.0
44,3,2,55044.0
45,3,4,173268.0
46,3,5,260784.0
47,3,6,81612.0
48,3,7,4572.0
49,3,8,60264.0
50,3,9,17748.0
51,3,10,261288.0
52,3,11,192132.0
53,3,12,124128.0
54,3,13,42840.0
55,3,14,3132.0
56,4,0,235764.0
57,4,1,78948.0
58,4,2,180720.0
59,4,3,14868.0
60,4,5,89604.0
61,4,6,214920.0
62,4,7,175284.0
63,4,8,208427.0
64,4,9,223596.0
65,4,10,227052.0
66,4,11,60887.0
67,4,12,35460.0
68,4,13,227340.0
69,4,14,250141.0
70,5,0,251748.0
71,5,1,53568.0
72,5,2,268956.0
73,5,3,229680.0
74,5,4,20628.0
75,5,6,196102.0
76,5,7,258984.0
77,5,8,214896.0
78,5,9,204552.0
79,5,10,155052.0
80,5,11,91800.0
81,5,12,264538.0
82,5,13,153504.0
83,5,14,255543.0
84,6,0,142996.0
85,6,1,25704.0
86,6,2,42300.0
87,6,3,136620.0
88,6,4,106524.0
89,6,5,88560.0
90,6,7,11232.0
91,6,8,172656.0
92,6,9,155592.0
93,6,10,78192.0
94,6,11,144216.0
95,6,12,47916.0
96,6,13,221184.0
97,6,14,198570.0
98,7,0,268200.0
99,7,1,154152.0
100,7,2,67032.0
101,7,3,178272.0
102,7,4,179316.0
103,7,5,42300.0
104,7,6,192384.0
105,7,8,260676.0
106,7,9,159660.0
107,7,10,250164.0
108,7,11,122544.0
109,7,12,32569.0
110,7,13,107794.0
111,7,14,27072.0
112,8,0,110052.0
113,8,1,108252.0
114,8,2,160272.0
115,8,3,229736.0
116,8,4,123120.0
117,8,5,228708.0
118,8,6,76284.0
119,8,7,118303.0
120,8,9,23760.0
121,8,10,227304.0
122,8,11,266580.0
123,8,12,141480.0
124,8,13,45288.0
125,8,14,171216.0
126,9,0,87696.0
127,9,1,88128.0
128,9,2,1512.0
129,9,3,80352.0
130,9,4,165156.0
131,9,5,242175.0
132,9,6,119844.0
133,9,7,239112.0
134,9,8,9684.0
135,9,10,93312.0
136,9,11,173880.0
137,9,12,20628.0
138,9,13,138384.0
139,9,14,191916.0
140,10,0,233352.0
141,10,1,177984.0
142,10,2,213120.0
143,10,3,1224.0
144,10,4,45576.0
145,10,5,134748.0
146,10,6,220860.0
147,10,7,229140.0
148,10,8,1224.0
149,10,9,15228.0
150,10,11,249048.0
151,10,12,2232.0
152,10,13,244008.0
153,10,14,83916.0
154,11,0,237528.0
155,11,1,129132.0
156,11,2,70740.0
157,11,3,261359.0
158,11,4,59452.0
159,11,5,151704.0
160,11,6,239976.0
161,11,7,39240.0
162,11,8,146160.0
163,11,9,86148.0
164,11,10,2736.0
165,11,12,76896.0
166,11,13,212521.0
167,11,14,238248.0
168,12,0,4716.0
169,12,1,55440.0
170,12,2,205416.0
171,12,3,91548.0
172,12,4,13644.0
173,12,5,223020.0
174,12,6,69120.0
175,12,7,218133.0
176,12,8,234000.0
177,12,9,65268.0
178,12,10,163008.0
179,12,11,48852.0
180,12,13,251388.0
181,12,14,222075.0
182,13,0,50076.0
183,13,1,238932.0
184,13,2,85140.0
185,13,3,266976.0
186,13,4,27479.0
187,13,5,130320.0
188,13,6,141545.0
189,13,7,168840.0
190,13,8,231588.0
191,13,9,230904.0
192,13,10,158070.0
193,13,11,3924.0
194,13,12,20520.0
195,13,14,206640.0
196,14,0,191554.0
197,14,1,251820.0
198,14,2,48924.0
199,14,3,106380.0
200,14,4,206028.0
201,14,5,121752.0
202,14,6,45324.0
203,14,7,39132.0
204,14,8,239076.0
205,14,9,86184.0
206,14,10,212220.0
207,14,11,108792.0
208,14,12,239083.0
209,14,13,260208.0
