,0,1,2
0,0,1,6744.0
1,0,2,33106.0
2,0,3,23892.0
3,0,4,76128.0
4,0,5,73236.0
5,0,6,94332.0
6,0,7,18564.0
7,0,8,69204.0
8,0,9,21805.0
9,0,10,2326.0
10,0,11,31860.0
11,0,12,66892.0
12,0,13,19788.0
13,0,14,91848.0
14,0,15,22200.0
15,0,16,55032.0
16,1,0,20568.0
17,1,2,101124.0
18,1,3,103000.0
19,1,4,49932.0
20,1,5,19872.0
21,1,6,70560.0
22,1,7,40092.0
23,1,8,57396.0
24,1,9,42348.0
25,1,10,101856.0
26,1,11,59028.0
27,1,12,38496.0
28,1,13,39960.0
29,1,14,18216.0
30,1,15,22476.0
31,1,16,54792.0
32,2,0,30024.0
33,2,1,22980.0
34,2,3,64056.0
35,2,4,79056.0
36,2,5,61728.0
37,2,6,91872.0
38,2,7,17304.0
39,2,8,82332.0
40,2,9,47196.0
41,2,10,12660.0
42,2,11,4272.0
43,2,12,97416.0
44,2,13,68648.0
45,2,14,17004.0
46,2,15,59897.0
47,2,16,79812.0
48,3,0,16764.0
49,3,1,1560.0
50,3,2,41160.0
51,3,4,24012.0
52,3,5,66072.0
53,3,6,39109.0
54,3,7,49296.0
55,3,8,90612.0
56,3,9,19968.0
57,3,10,41328.0
58,3,11,2508.0
59,3,12,89160.0
60,3,13,77052.0
61,3,14,45432.0
62,3,15,19908.0
63,3,16,40884.0
64,4,0,51780.0
65,4,1,648.0
66,4,2,79212.0
67,4,3,94458.0
68,4,5,3252.0
69,4,6,13848.0
70,4,7,50616.0
71,4,8,4260.0
72,4,9,24840.0
73,4,10,28128.0
74,4,11,41376.0
75,4,12,91788.0
76,4,13,5100.0
77,4,14,72528.0
78,4,15,85320.0
79,4,16,85762.0
80,5,0,38412.0
81,5,1,77928.0
82,5,2,40398.0
83,5,3,65316.0
84,5,4,51811.0
85,5,6,92295.0
86,5,7,20352.0
87,5,8,38568.0
88,5,9,70200.0
89,5,10,61942.0
90,5,11,95916.0
91,5,12,61224.0
92,5,13,88692.0
93,5,14,45708.0
94,5,15,87972.0
