0,0,1,2
0,0,1,87168
1,0,2,1.5408e+05
2,0,3,1.7172e+05
3,0,4,1.5775e+05
4,0,5,1.7957e+05
5,0,6,42336
6,0,7,23304
7,0,8,1.4609e+05
8,0,9,1.5506e+05
9,0,10,1.0903e+05
10,0,11,1.7626e+05
11,0,12,1.9402e+05
12,0,13,67368
13,0,14,18552
14,0,15,75936
15,0,16,75480
16,0,17,1.4762e+05
17,1,0,14952
18,1,2,16056
19,1,3,24
20,1,4,1.7482e+05
21,1,5,1.8089e+05
22,1,6,69936
23,1,7,83400
24,1,8,1.0735e+05
25,1,9,2.0114e+05
26,1,10,66168
27,1,11,1.8883e+05
28,1,12,1.171e+05
29,1,13,1.0567e+05
30,1,14,31080
31,1,15,55056
32,1,16,1.1765e+05
33,1,17,66072
34,2,0,43632
35,2,1,19176
36,2,3,83208
37,2,4,60216
38,2,5,2.1879e+05
39,2,6,59945
40,2,7,44856
41,2,8,99
42,2,9,1.656e+05
43,2,10,1.0229e+05
44,2,11,1.9207e+05
45,2,12,80568
46,2,13,10309
47,2,14,15120
48,2,15,46272
49,2,16,78000
50,2,17,28872
51,3,0,99696
52,3,1,1e+05
53,3,2,1.2134e+05
54,3,4,1.3205e+05
55,3,5,1.4686e+05
56,3,6,91104
57,3,7,77736
58,3,8,2.075e+05
59,3,9,1.3973e+05
60,3,10,1.8955e+05
61,3,11,88198
62,3,12,1.2854e+05
63,3,13,1.2869e+05
64,3,14,1.2048e+05
65,3,15,75096
66,3,16,1.458e+05
67,3,17,31344
68,4,0,1.044e+05
69,4,1,2.1247e+05
70,4,2,2.1528e+05
71,4,3,1.6008e+05
72,4,5,56136
73,4,6,2.155e+05
74,4,7,1.1362e+05
75,4,8,2.1516e+05
76,4,9,2.0484e+05
77,4,10,77544
78,4,11,1.9927e+05
79,4,12,1.8809e+05
80,4,13,1.2134e+05
81,4,14,28656
82,4,15,1.2547e+05
83,4,16,1.2778e+05
84,4,17,1.3752e+05
85,5,0,2.1334e+05
86,5,1,1.7722e+05
87,5,2,1.2552e+05
88,5,3,1.2134e+05
89,5,4,1.7155e+05
90,5,6,96024
91,5,7,1.0366e+05
92,5,8,92880
93,5,9,6360
94,5,10,96528
95,5,11,1.9724e+05
96,5,12,10272
97,5,13,1.6759e+05
98,5,14,1.5691e+05
99,5,15,4320
100,5,16,75927
101,5,17,76128
102,6,0,1.507e+05
103,6,1,1.9986e+05
104,6,2,1.8446e+05
105,6,3,96816
106,6,4,2.0784e+05
107,6,5,1.3442e+05
108,6,7,93624
109,6,8,59616
110,6,9,2880
111,6,10,43344
112,6,11,1.7659e+05
113,6,12,45480
114,6,13,2585
115,6,14,19440
116,6,15,45168
117,6,16,1.4686e+05
118,6,17,21449
119,7,0,639
120,7,1,91584
121,7,2,1.5785e+05
122,7,3,1.1555e+05
123,7,4,87336
124,7,5,1.7938e+05
125,7,6,46320
126,7,8,14256
127,7,9,1.483e+05
128,7,10,1.5643e+05
129,7,11,1.9502e+05
130,7,12,1.9543e+05
131,7,13,92232
132,7,14,1.0714e+05
133,7,15,1.5446e+05
134,7,16,1.8202e+05
135,7,17,1.8151e+05
136,8,0,36888
137,8,1,94440
138,8,2,78074
139,8,3,20640
140,8,4,1.7034e+05
141,8,5,72816
142,8,6,1.865e+05
143,8,7,1.5031e+05
144,8,9,18816
145,8,10,11328
146,8,11,1.9661e+05
147,8,12,56568
148,8,13,1.4904e+05
149,8,14,1.0135e+05
150,8,15,1.1858e+05
151,8,16,88994
152,8,17,1.2739e+05
153,9,0,1.3063e+05
154,9,1,1.0798e+05
155,9,2,1.8012e+05
156,9,3,1.0334e+05
157,9,4,1.4789e+05
158,9,5,61896
159,9,6,1.7758e+05
160,9,7,2.1759e+05
161,9,8,1.4471e+05
162,9,10,26616
163,9,11,1.4232e+05
164,9,12,1.0574e+05
165,9,13,1.5876e+05
166,9,14,75144
167,9,15,1.7244e+05
168,9,16,1.6726e+05
169,9,17,1.015e+05
170,10,0,1.7309e+05
171,10,1,1.6968e+05
172,10,2,1.0303e+05
173,10,3,2.094e+05
174,10,4,43680
175,10,5,1.651e+05
176,10,6,1.5293e+05
177,10,7,33497
178,10,8,21792
179,10,9,75744
180,10,11,98184
181,10,12,1.548e+05
182,10,13,80688
183,10,14,1.2518e+05
184,10,15,61704
185,10,16,89965
186,10,17,68784
187,11,0,1.1671e+05
188,11,1,2.16e+05
189,11,2,2664
190,11,3,1.1239e+05
191,11,4,71952
192,11,5,50016
193,11,6,1.4875e+05
194,11,7,1.3949e+05
195,11,8,7488
196,11,9,1.3837e+05
197,11,10,1.0027e+05
198,11,12,1.9145e+05
199,11,13,87744
200,11,14,27528
201,11,15,76008
202,11,16,1.2096e+05
203,11,17,1.7657e+05
204,12,0,1.9238e+05
205,12,1,1.6476e+05
206,12,2,2.0856e+05
207,12,3,1.3812e+05
208,12,4,13104
209,12,5,57504
210,12,6,1.2497e+05
211,12,7,1.2944e+05
212,12,8,1.4473e+05
213,12,9,1.1782e+05
214,12,10,87912
215,12,11,1.2571e+05
216,12,13,1.6051e+05
217,12,14,1.8683e+05
218,12,15,2.0186e+05
219,12,16,16627
220,12,17,2.0292e+05
221,13,0,88344
222,13,1,1.5617e+05
223,13,2,47688
224,13,3,52224
225,13,4,1.4386e+05
226,13,5,2.0991e+05
227,13,6,74328
228,13,7,79968
229,13,8,1.3805e+05
230,13,9,41304
231,13,10,2.0143e+05
232,13,11,3480
233,13,12,1.1736e+05
234,13,14,1.9781e+05
235,13,15,1.3212e+05
236,13,16,1.9181e+05
237,13,17,1.0596e+05
238,14,0,1.5665e+05
239,14,1,64608
240,14,2,1.565e+05
241,14,3,2.0828e+05
242,14,4,1.6454e+05
243,14,5,1.859e+05
244,14,6,84648
245,14,7,1.3013e+05
246,14,8,1.643e+05
247,14,9,37032
248,14,10,2.0162e+05
249,14,11,18816
250,14,12,1.6049e+05
251,14,13,1.0193e+05
252,14,15,1.0342e+05
253,14,16,61560
254,14,17,58110
255,15,0,1.763e+05
256,15,1,1.0724e+05
257,15,2,1.1906e+05
258,15,3,1.5934e+05
259,15,4,1.1878e+05
260,15,5,1.2869e+05
261,15,6,48792
262,15,7,1.2926e+05
263,15,8,1.7083e+05
264,15,9,1.908e+05
265,15,10,40440
266,15,11,9144
267,15,12,73311
268,15,13,16137
269,15,14,80520
270,15,16,18360
271,15,17,1.4803e+05
272,16,0,55872
273,16,1,1.9385e+05
274,16,2,85296
275,16,3,47256
276,16,4,1.9999e+05
277,16,5,1.9606e+05
278,16,6,55920
279,16,7,1.8e+05
280,16,8,31292
281,16,9,1.3493e+05
282,16,10,1.2722e+05
283,16,11,1.3147e+05
284,16,12,2.1583e+05
285,16,13,2.0678e+05
286,16,14,1.1422e+05
287,16,15,99312
288,16,17,99963
289,17,0,1.4646e+05
290,17,1,1.1057e+05
291,17,2,1.95e+05
292,17,3,57714
293,17,4,80568
294,17,5,86295
295,17,6,1.1935e+05
296,17,7,1.5967e+05
297,17,8,1.9342e+05
298,17,9,1.2595e+05
299,17,10,1.9834e+05
300,17,11,1.8737e+05
301,17,12,1.2178e+05
302,17,13,1.7398e+05
303,17,14,3552
304,17,15,40983
305,17,16,1.9884e+05
