,0,1,2,3,4,5
0,0,1,0,0,1,0.25
1,0,1,1,0,1,0.25
2,0,1,2,0,1,0.25
3,0,1,3,0,1,0.25
4,0,2,0,0,2,0.25
5,0,2,1,0,2,0.25
6,0,2,2,0,2,0.25
7,0,2,3,0,2,0.25
8,0,3,0,0,1,0.125
9,0,3,0,1,3,0.125
10,0,3,1,0,1,0.125
11,0,3,1,1,3,0.125
12,0,3,2,0,1,0.125
13,0,3,2,1,3,0.125
14,0,3,3,0,1,0.125
15,0,3,3,1,3,0.125
16,0,3,0,0,2,0.125
17,0,3,0,2,3,0.125
18,0,3,1,0,2,0.125
19,0,3,1,2,3,0.125
20,0,3,2,0,2,0.125
21,0,3,2,2,3,0.125
22,0,3,3,0,2,0.125
23,0,3,3,2,3,0.125
24,0,4,0,0,2,0.125
25,0,4,0,2,4,0.125
26,0,4,1,0,2,0.125
27,0,4,1,2,4,0.125
28,0,4,2,0,2,0.125
29,0,4,2,2,4,0.125
30,0,4,3,0,2,0.125
31,0,4,3,2,4,0.125
32,0,4,0,0,6,0.125
33,0,4,0,6,4,0.125
34,0,4,1,0,6,0.125
35,0,4,1,6,4,0.125
36,0,4,2,0,6,0.125
37,0,4,2,6,4,0.125
38,0,4,3,0,6,0.125
39,0,4,3,6,4,0.125
40,0,5,0,0,2,0.125
41,0,5,0,2,5,0.125
42,0,5,1,0,2,0.125
43,0,5,1,2,5,0.125
44,0,5,2,0,2,0.125
45,0,5,2,2,5,0.125
46,0,5,3,0,2,0.125
47,0,5,3,2,5,0.125
48,0,5,0,0,6,0.125
49,0,5,0,6,5,0.125
50,0,5,1,0,6,0.125
51,0,5,1,6,5,0.125
52,0,5,2,0,6,0.125
53,0,5,2,6,5,0.125
54,0,5,3,0,6,0.125
55,0,5,3,6,5,0.125
56,0,6,0,0,6,0.25
57,0,6,1,0,6,0.25
58,0,6,2,0,6,0.25
59,0,6,3,0,6,0.25
60,0,7,0,0,6,0.25
61,0,7,0,6,7,0.25
62,0,7,1,0,6,0.25
63,0,7,1,6,7,0.25
64,0,7,2,0,6,0.25
65,0,7,2,6,7,0.25
66,0,7,3,0,6,0.25
67,0,7,3,6,7,0.25
68,0,8,0,0,1,0.125
69,0,8,0,1,8,0.125
70,0,8,1,0,1,0.125
71,0,8,1,1,8,0.125
72,0,8,2,0,1,0.125
73,0,8,2,1,8,0.125
74,0,8,3,0,1,0.125
75,0,8,3,1,8,0.125
76,0,8,0,0,6,0.125
77,0,8,0,6,8,0.125
78,0,8,1,0,6,0.125
79,0,8,1,6,8,0.125
80,0,8,2,0,6,0.125
81,0,8,2,6,8,0.125
82,0,8,3,0,6,0.125
83,0,8,3,6,8,0.125
84,0,9,0,0,13,0.125
85,0,9,0,13,9,0.125
86,0,9,1,0,13,0.125
87,0,9,1,13,9,0.125
88,0,9,2,0,13,0.125
89,0,9,2,13,9,0.125
90,0,9,3,0,13,0.125
91,0,9,3,13,9,0.125
92,0,9,0,0,12,0.125
93,0,9,0,12,9,0.125
94,0,9,1,0,12,0.125
95,0,9,1,12,9,0.125
96,0,9,2,0,12,0.125
97,0,9,2,12,9,0.125
98,0,9,3,0,12,0.125
99,0,9,3,12,9,0.125
100,0,10,0,0,1,0.125
101,0,10,0,1,10,0.125
102,0,10,1,0,1,0.125
103,0,10,1,1,10,0.125
104,0,10,2,0,1,0.125
105,0,10,2,1,10,0.125
106,0,10,3,0,1,0.125
107,0,10,3,1,10,0.125
108,0,10,0,0,12,0.125
109,0,10,0,12,10,0.125
110,0,10,1,0,12,0.125
111,0,10,1,12,10,0.125
112,0,10,2,0,12,0.125
113,0,10,2,12,10,0.125
114,0,10,3,0,12,0.125
115,0,10,3,12,10,0.125
116,0,11,0,0,13,0.125
117,0,11,0,13,11,0.125
118,0,11,1,0,13,0.125
119,0,11,1,13,11,0.125
120,0,11,2,0,13,0.125
121,0,11,2,13,11,0.125
122,0,11,3,0,13,0.125
123,0,11,3,13,11,0.125
124,0,11,0,0,12,0.125
125,0,11,0,12,11,0.125
126,0,11,1,0,12,0.125
127,0,11,1,12,11,0.125
128,0,11,2,0,12,0.125
129,0,11,2,12,11,0.125
130,0,11,3,0,12,0.125
131,0,11,3,12,11,0.125
132,0,12,0,0,12,0.25
133,0,12,1,0,12,0.25
134,0,12,2,0,12,0.25
135,0,12,3,0,12,0.25
136,0,13,0,0,13,0.25
137,0,13,1,0,13,0.25
138,0,13,2,0,13,0.25
139,0,13,3,0,13,0.25
140,1,0,0,1,0,0.25
141,1,0,1,1,0,0.25
142,1,0,2,1,0,0.25
143,1,0,3,1,0,0.25
144,1,2,0,1,2,0.25
145,1,2,1,1,2,0.25
146,1,2,2,1,2,0.25
147,1,2,3,1,2,0.25
148,1,3,0,1,3,0.25
149,1,3,1,1,3,0.25
150,1,3,2,1,3,0.25
151,1,3,3,1,3,0.25
152,1,4,0,1,2,0.125
153,1,4,0,2,4,0.125
154,1,4,1,1,2,0.125
155,1,4,1,2,4,0.125
156,1,4,2,1,2,0.125
157,1,4,2,2,4,0.125
158,1,4,3,1,2,0.125
159,1,4,3,2,4,0.125
160,1,4,0,1,3,0.125
161,1,4,0,3,4,0.125
162,1,4,1,1,3,0.125
163,1,4,1,3,4,0.125
164,1,4,2,1,3,0.125
165,1,4,2,3,4,0.125
166,1,4,3,1,3,0.125
167,1,4,3,3,4,0.125
168,1,5,0,1,2,0.125
169,1,5,0,2,5,0.125
170,1,5,1,1,2,0.125
171,1,5,1,2,5,0.125
172,1,5,2,1,2,0.125
173,1,5,2,2,5,0.125
174,1,5,3,1,2,0.125
175,1,5,3,2,5,0.125
176,1,5,0,1,3,0.125
177,1,5,0,3,5,0.125
178,1,5,1,1,3,0.125
179,1,5,1,3,5,0.125
180,1,5,2,1,3,0.125
181,1,5,2,3,5,0.125
182,1,5,3,1,3,0.125
183,1,5,3,3,5,0.125
184,1,6,0,1,0,0.125
185,1,6,0,0,6,0.125
186,1,6,1,1,0,0.125
187,1,6,1,0,6,0.125
188,1,6,2,1,0,0.125
189,1,6,2,0,6,0.125
190,1,6,3,1,0,0.125
191,1,6,3,0,6,0.125
192,1,6,0,1,2,0.125
193,1,6,0,2,6,0.125
194,1,6,1,1,2,0.125
195,1,6,1,2,6,0.125
196,1,6,2,1,2,0.125
197,1,6,2,2,6,0.125
198,1,6,3,1,2,0.125
199,1,6,3,2,6,0.125
200,1,7,0,1,3,0.125
201,1,7,0,3,7,0.125
202,1,7,1,1,3,0.125
203,1,7,1,3,7,0.125
204,1,7,2,1,3,0.125
205,1,7,2,3,7,0.125
206,1,7,3,1,3,0.125
207,1,7,3,3,7,0.125
208,1,7,0,1,8,0.125
209,1,7,0,8,7,0.125
210,1,7,1,1,8,0.125
211,1,7,1,8,7,0.125
212,1,7,2,1,8,0.125
213,1,7,2,8,7,0.125
214,1,7,3,1,8,0.125
215,1,7,3,8,7,0.125
216,1,8,0,1,8,0.25
217,1,8,1,1,8,0.25
218,1,8,2,1,8,0.25
219,1,8,3,1,8,0.25
220,1,9,0,1,13,0.125
221,1,9,0,13,9,0.125
222,1,9,1,1,13,0.125
223,1,9,1,13,9,0.125
224,1,9,2,1,13,0.125
225,1,9,2,13,9,0.125
226,1,9,3,1,13,0.125
227,1,9,3,13,9,0.125
228,1,9,0,1,10,0.125
229,1,9,0,10,9,0.125
230,1,9,1,1,10,0.125
231,1,9,1,10,9,0.125
232,1,9,2,1,10,0.125
233,1,9,2,10,9,0.125
234,1,9,3,1,10,0.125
235,1,9,3,10,9,0.125
236,1,10,0,1,10,0.25
237,1,10,1,1,10,0.25
238,1,10,2,1,10,0.25
239,1,10,3,1,10,0.25
240,1,11,0,1,13,0.125
241,1,11,0,13,11,0.125
242,1,11,1,1,13,0.125
243,1,11,1,13,11,0.125
244,1,11,2,1,13,0.125
245,1,11,2,13,11,0.125
246,1,11,3,1,13,0.125
247,1,11,3,13,11,0.125
248,1,11,0,1,10,0.125
249,1,11,0,10,11,0.125
250,1,11,1,1,10,0.125
251,1,11,1,10,11,0.125
252,1,11,2,1,10,0.125
253,1,11,2,10,11,0.125
254,1,11,3,1,10,0.125
255,1,11,3,10,11,0.125
256,1,12,0,1,0,0.125
257,1,12,0,0,12,0.125
258,1,12,1,1,0,0.125
259,1,12,1,0,12,0.125
260,1,12,2,1,0,0.125
261,1,12,2,0,12,0.125
262,1,12,3,1,0,0.125
263,1,12,3,0,12,0.125
264,1,12,0,1,13,0.125
265,1,12,0,13,12,0.125
266,1,12,1,1,13,0.125
267,1,12,1,13,12,0.125
268,1,12,2,1,13,0.125
269,1,12,2,13,12,0.125
270,1,12,3,1,13,0.125
271,1,12,3,13,12,0.125
272,1,13,0,1,13,0.25
273,1,13,1,1,13,0.25
274,1,13,2,1,13,0.25
275,1,13,3,1,13,0.25
276,2,0,0,2,0,0.25
277,2,0,1,2,0,0.25
278,2,0,2,2,0,0.25
279,2,0,3,2,0,0.25
280,2,1,0,2,1,0.25
281,2,1,1,2,1,0.25
282,2,1,2,2,1,0.25
283,2,1,3,2,1,0.25
284,2,3,0,2,3,0.25
285,2,3,1,2,3,0.25
286,2,3,2,2,3,0.25
287,2,3,3,2,3,0.25
288,2,4,0,2,4,0.25
289,2,4,1,2,4,0.25
290,2,4,2,2,4,0.25
291,2,4,3,2,4,0.25
292,2,5,0,2,5,0.25
293,2,5,1,2,5,0.25
294,2,5,2,2,5,0.25
295,2,5,3,2,5,0.25
296,2,6,0,2,6,0.25
297,2,6,1,2,6,0.25
298,2,6,2,2,6,0.25
299,2,6,3,2,6,0.25
300,2,7,0,2,3,0.125
301,2,7,0,3,7,0.125
302,2,7,1,2,3,0.125
303,2,7,1,3,7,0.125
304,2,7,2,2,3,0.125
