,0,1,2
0,0,1,62220.0
1,0,2,258120.0
2,0,3,175500.0
3,0,4,16560.0
4,0,5,201060.0
5,0,6,5782.0
6,0,7,368100.0
7,0,8,192780.0
8,0,9,189660.0
9,0,10,375780.0
10,0,11,350100.0
11,0,12,275940.0
12,0,13,417000.0
13,0,14,22200.0
14,0,15,366180.0
15,1,0,349080.0
16,1,2,245340.0
17,1,3,478620.0
18,1,4,103620.0
19,1,5,389220.0
20,1,6,13440.0
21,1,7,127320.0
22,1,8,425640.0
23,1,9,130440.0
24,1,10,142072.0
25,1,11,411641.0
26,1,12,126060.0
27,1,13,259860.0
28,1,14,117060.0
29,1,15,75420.0
30,2,0,65820.0
31,2,1,233040.0
32,2,3,121200.0
33,2,4,235680.0
34,2,5,408000.0
35,2,6,438480.0
36,2,7,168935.0
37,2,8,320160.0
38,2,9,11723.0
39,2,10,239700.0
40,2,11,397980.0
41,2,12,391793.0
42,2,13,47820.0
43,2,14,366960.0
44,2,15,61380.0
45,3,0,392820.0
46,3,1,183360.0
47,3,2,292064.0
48,3,4,143521.0
49,3,5,19260.0
50,3,6,442919.0
51,3,7,84480.0
52,3,8,376920.0
53,3,9,237840.0
54,3,10,391920.0
55,3,11,97740.0
56,3,12,166860.0
57,3,13,372300.0
58,3,14,361380.0
59,3,15,453000.0
60,4,0,263700.0
61,4,1,116700.0
62,4,2,189720.0
63,4,3,271440.0
64,4,5,122678.0
65,4,6,157020.0
66,4,7,333780.0
67,4,8,208260.0
68,4,9,377400.0
69,4,10,308040.0
70,4,11,425160.0
71,4,12,346320.0
72,4,13,338329.0
73,4,14,303600.0
74,4,15,426840.0
75,5,0,319083.0
76,5,1,466440.0
77,5,2,186660.0
78,5,3,410880.0
79,5,4,344040.0
80,5,6,442500.0
81,5,7,77820.0
82,5,8,37740.0
83,5,9,211980.0
84,5,10,52080.0
85,5,11,22860.0
86,5,12,14040.0
87,5,13,360240.0
88,5,14,405000.0
89,5,15,35580.0
90,6,0,211860.0
91,6,1,152100.0
92,6,2,189840.0
93,6,3,220560.0
94,6,4,304440.0
95,6,5,458580.0
96,6,7,148440.0
97,6,8,55980.0
98,6,9,164596.0
99,6,10,35657.0
100,6,11,78780.0
101,6,12,167400.0
102,6,13,57360.0
103,6,14,283440.0
104,6,15,65400.0
105,7,0,291726.0
106,7,1,386280.0
107,7,2,429660.0
108,7,3,192000.0
109,7,4,412140.0
110,7,5,215040.0
111,7,6,173040.0
112,7,8,313320.0
113,7,9,224400.0
114,7,10,341280.0
115,7,11,30000.0
116,7,12,221880.0
117,7,13,141759.0
118,7,14,92266.0
119,7,15,419700.0
120,8,0,375480.0
121,8,1,263280.0
122,8,2,157020.0
123,8,3,259014.0
124,8,4,375660.0
125,8,5,286140.0
126,8,6,478833.0
127,8,7,12194.0
128,8,9,94800.0
129,8,10,182400.0
130,8,11,156180.0
131,8,12,27840.0
132,8,13,437820.0
133,8,14,115440.0
134,8,15,38520.0
135,9,0,255360.0
136,9,1,223320.0
137,9,2,352560.0
138,9,3,125820.0
139,9,4,112680.0
140,9,5,206100.0
141,9,6,415140.0
142,9,7,445440.0
143,9,8,120360.0
144,9,10,226560.0
145,9,11,439980.0
146,9,12,389880.0
147,9,13,37920.0
148,9,14,295620.0
149,9,15,284160.0
150,10,0,223740.0
151,10,1,41400.0
152,10,2,46375.0
153,10,3,459180.0
154,10,4,414900.0
155,10,5,419100.0
156,10,6,395460.0
157,10,7,100320.0
158,10,8,214595.0
159,10,9,354900.0
160,10,11,154200.0
161,10,12,233040.0
162,10,13,343140.0
163,10,14,254890.0
164,10,15,275580.0
165,11,0,151980.0
166,11,1,214800.0
167,11,2,301240.0
168,11,3,133853.0
169,11,4,194580.0
170,11,5,125707.0
171,11,6,419340.0
172,11,7,283320.0
173,11,8,415438.0
174,11,9,218160.0
175,11,10,338700.0
176,11,12,302640.0
177,11,13,416700.0
178,11,14,250440.0
179,11,15,216568.0
180,12,0,960.0
181,12,1,428040.0
182,12,2,230520.0
183,12,3,4414.0
184,12,4,176700.0
185,12,5,359520.0
186,12,6,195960.0
187,12,7,447060.0
188,12,8,12240.0
189,12,9,424800.0
190,12,10,356580.0
191,12,11,281580.0
192,12,13,381360.0
193,12,14,364380.0
194,12,15,329202.0
195,13,0,474360.0
196,13,1,283860.0
197,13,2,286036.0
198,13,3,414960.0
199,13,4,112140.0
200,13,5,395700.0
201,13,6,227160.0
202,13,7,20232.0
203,13,8,168728.0
204,13,9,467700.0
205,13,10,88140.0
206,13,11,196740.0
207,13,12,318360.0
208,13,14,89305.0
209,13,15,332880.0
210,14,0,463020.0
211,14,1,255360.0
212,14,2,142740.0
213,14,3,327300.0
214,14,4,66420.0
215,14,5,82338.0
216,14,6,43080.0
217,14,7,423300.0
218,14,8,246780.0
219,14,9,276840.0
220,14,10,143160.0
221,14,11,185160.0
222,14,12,86760.0
223,14,13,391980.0
224,14,15,295860.0
225,15,0,415080.0
226,15,1,348900.0
227,15,2,306600.0
228,15,3,276960.0
229,15,4,334800.0
230,15,5,109200.0
231,15,6,239700.0
232,15,7,185160.0
233,15,8,426600.0
234,15,9,123780.0
235,15,10,178080.0
236,15,11,110580.0
237,15,12,209820.0
238,15,13,447660.0
239,15,14,161880.0
