,0,1,2,3
0,0,0,1,135858.0
1,2,0,1,135858.0
2,1,0,2,147246.0
3,0,1,3,165390.0
4,2,1,3,165390.0
5,1,2,3,162996.0
6,0,0,4,102942.0
7,2,0,4,102942.0
8,1,1,5,262482.0
9,0,4,5,106380.0
10,2,4,5,106380.0
11,1,1,6,183918.0
12,0,0,8,317736.0
13,1,0,8,317736.0
14,2,0,8,317736.0
15,0,8,7,131076.0
16,2,8,7,131076.0
17,1,8,9,250458.0
18,0,2,10,258504.0
19,2,2,10,258504.0
20,1,8,10,330882.0
21,0,0,13,168858.0
22,1,0,13,168858.0
23,2,0,13,168858.0
24,0,0,14,224538.0
25,1,0,14,224538.0
26,2,0,14,224538.0
27,0,2,12,105534.0
28,2,2,12,105534.0
29,1,1,0,135744.0
30,0,1,2,166734.0
31,2,1,2,166734.0
32,1,1,4,45648.0
33,0,5,7,274146.0
34,2,5,7,274146.0
35,1,6,7,111948.0
36,0,3,8,119418.0
37,2,3,8,119418.0
38,1,1,13,248658.0
39,0,1,14,267042.0
40,2,1,14,267042.0
41,1,2,0,245052.0
42,0,2,1,275784.0
43,2,2,1,275784.0
44,1,2,4,39630.0
45,0,3,5,115686.0
46,2,3,5,115686.0
47,1,4,6,148614.0
48,0,10,9,47574.0
49,2,10,9,47574.0
50,1,12,9,269166.0
51,0,10,11,252552.0
52,2,10,11,252552.0
53,1,12,11,109446.0
54,0,3,2,235590.0
55,2,3,2,235590.0
56,0,4,0,225330.0
57,1,4,0,225330.0
58,2,4,0,225330.0
59,1,3,1,36882.0
60,0,5,12,317940.0
61,2,5,12,317940.0
62,1,4,13,204720.0
63,0,4,1,65100.0
64,2,4,1,65100.0
65,1,4,2,178212.0
66,0,4,3,72222.0
67,2,4,3,72222.0
68,1,4,8,254010.0
69,0,5,4,159300.0
70,2,5,4,159300.0
71,1,5,1,155964.0
72,0,5,3,189126.0
73,2,5,3,189126.0
74,1,5,6,127746.0
75,0,6,8,169194.0
76,2,6,8,169194.0
77,1,7,9,225618.0
78,0,12,10,241044.0
79,2,12,10,241044.0
80,1,12,14,255996.0
81,0,6,4,209586.0
82,2,6,4,209586.0
83,1,8,0,325446.0
84,0,6,1,199968.0
85,2,6,1,199968.0
86,1,6,5,130416.0
87,0,9,11,190338.0
88,2,9,11,190338.0
89,1,7,8,277584.0
90,0,7,6,204348.0
91,2,7,6,204348.0
92,1,7,5,154878.0
93,0,8,3,220044.0
94,2,8,3,220044.0
95,1,8,4,139014.0
96,0,9,10,73050.0
97,2,9,10,73050.0
98,1,9,12,165000.0
99,0,10,2,215814.0
100,2,10,2,215814.0
101,1,10,12,137880.0
102,0,9,8,224898.0
103,2,9,8,224898.0
104,1,12,2,118116.0
105,0,9,7,295206.0
106,2,9,7,295206.0
107,1,12,5,333864.0
108,0,11,13,325308.0
109,2,11,13,325308.0
110,1,12,13,159828.0
111,0,10,8,392214.0
112,2,10,8,392214.0
113,1,13,0,149442.0
114,0,13,1,221424.0
115,2,13,1,221424.0
116,1,11,10,232290.0
117,0,11,12,127698.0
118,2,11,12,127698.0
119,1,13,4,173214.0
120,0,11,9,103596.0
121,2,11,9,103596.0
122,1,13,14,108588.0
123,0,14,0,192600.0
124,2,14,0,192600.0
125,1,14,1,164040.0
126,0,13,12,162798.0
127,2,13,12,162798.0
128,1,14,13,139206.0
