,0,1,2,3
0,0,0,1,372516
1,1,0,1,372516
2,2,0,1,372516
3,3,0,1,372516
4,0,0,2,208896
5,1,0,2,208896
6,2,0,2,208896
7,3,0,2,208896
8,0,0,3,130446
9,1,0,3,130446
10,2,0,3,130446
11,3,0,3,130446
12,0,1,4,170220
13,1,1,4,170220
14,2,1,4,170220
15,3,1,4,170220
16,0,2,4,193992
17,1,2,4,193992
18,2,2,4,193992
19,3,2,4,193992
20,0,1,5,406002
21,1,1,5,406002
22,2,1,5,406002
23,3,1,5,406002
24,0,2,5,131928
25,1,2,5,131928
26,2,2,5,131928
27,3,2,5,131928
28,0,0,6,310848
29,1,0,6,310848
30,2,0,6,310848
31,3,0,6,310848
32,0,1,7,381342
33,1,1,7,381342
34,2,1,7,381342
35,3,1,7,381342
36,0,6,7,201366
37,1,6,7,201366
38,2,6,7,201366
39,3,6,7,201366
40,0,6,8,176448
41,1,6,8,176448
42,2,6,8,176448
43,3,6,8,176448
44,0,1,9,570348
45,1,1,9,570348
46,2,1,9,570348
47,3,1,9,570348
48,0,6,9,193368
49,1,6,9,193368
50,2,6,9,193368
51,3,6,9,193368
52,0,9,10,233934
53,1,9,10,233934
54,2,9,10,233934
55,3,9,10,233934
56,0,2,11,583446
57,1,2,11,583446
58,2,2,11,583446
59,3,2,11,583446
60,0,9,12,255852
61,1,9,12,255852
62,2,9,12,255852
63,3,9,12,255852
64,0,0,19,160800
65,0,19,13,288756
66,1,0,19,160800
67,1,19,13,288756
68,2,0,19,160800
69,2,19,13,288756
70,3,0,19,160800
71,3,19,13,288756
72,0,6,13,234672
73,1,6,13,234672
74,2,6,13,234672
75,3,6,13,234672
76,0,1,14,405630
77,1,1,14,405630
78,2,1,14,405630
79,3,1,14,405630
80,0,0,18,370014
81,0,18,14,172038
82,1,0,18,370014
83,1,18,14,172038
84,2,0,18,370014
85,2,18,14,172038
86,3,0,18,370014
87,3,18,14,172038
88,0,19,15,170220
89,1,19,15,170220
90,2,19,15,170220
91,3,19,15,170220
92,0,18,15,140568
93,1,18,15,140568
94,2,18,15,140568
95,3,18,15,140568
96,0,1,16,276678
97,1,1,16,276678
98,2,1,16,276678
99,3,1,16,276678
100,0,19,16,213852
101,1,19,16,213852
102,2,19,16,213852
103,3,19,16,213852
104,0,0,17,137580
105,1,0,17,137580
106,2,0,17,137580
107,3,0,17,137580
108,0,1,0,132270
109,1,1,0,132270
110,2,1,0,132270
111,3,1,0,132270
112,0,1,2,50214
113,1,1,2,50214
114,2,1,2,50214
115,3,1,2,50214
116,0,1,3,203508
117,1,1,3,203508
118,2,1,3,203508
119,3,1,3,203508
120,0,2,6,75798
121,1,2,6,75798
122,2,2,6,75798
123,3,2,6,75798
124,0,9,8,144066
