,0,1,2,3,4,5
0,0,1,0,0,1,0.5
1,0,2,0,0,2,0.5
2,0,3,0,0,3,0.5
3,0,4,0,0,1,0.25
4,0,4,0,1,4,0.25
5,0,4,0,0,2,0.25
6,0,4,0,2,4,0.25
7,0,5,0,0,5,0.5
8,0,6,0,0,6,0.5
9,0,7,0,0,2,0.25
10,0,7,0,2,7,0.25
11,0,7,0,0,15,0.25
12,0,7,1,0,15,0.25
13,0,8,0,0,16,0.25
14,0,8,1,0,16,0.25
15,0,8,0,0,6,0.25
16,0,8,0,6,8,0.25
17,0,9,0,0,16,0.25
18,0,9,0,16,9,0.25
19,0,9,1,0,16,0.25
20,0,9,0,0,3,0.25
21,0,9,0,3,9,0.25
22,0,10,0,0,10,0.5
23,0,11,0,0,11,0.5
24,0,12,0,0,2,0.25
25,0,12,0,2,12,0.25
26,0,12,0,0,15,0.25
27,0,12,0,15,12,0.25
28,0,12,1,0,15,0.25
29,0,13,0,0,16,0.25
30,0,13,0,16,13,0.25
31,0,13,1,0,16,0.25
32,0,13,0,0,15,0.25
33,0,13,0,15,13,0.25
34,0,13,1,0,15,0.25
35,0,14,0,0,14,0.5
36,0,15,0,0,15,0.5
37,0,15,1,0,15,0.5
38,0,16,0,0,16,0.5
39,0,16,1,0,16,0.5
40,1,0,0,1,0,0.5
41,1,2,0,1,2,0.5
42,1,3,0,1,3,0.5
43,1,4,0,1,4,0.5
44,1,5,0,1,0,0.25
45,1,5,0,0,5,0.25
46,1,5,0,1,2,0.25
47,1,5,0,2,5,0.25
48,1,6,0,1,6,0.5
49,1,7,0,1,2,0.25
50,1,7,0,2,7,0.25
51,1,7,0,1,4,0.25
52,1,7,0,4,7,0.25
53,1,8,0,1,16,0.25
54,1,8,0,1,6,0.25
55,1,8,0,6,8,0.25
56,1,9,0,1,3,0.25
57,1,9,0,3,9,0.25
58,1,9,0,1,16,0.25
59,1,9,0,16,9,0.25
60,1,10,0,1,0,0.5
61,1,10,0,0,10,0.5
62,1,11,0,1,0,0.25
63,1,11,0,0,11,0.25
64,1,11,0,1,2,0.25
65,1,11,0,2,11,0.25
66,1,12,0,1,2,0.25
67,1,12,0,2,12,0.25
68,1,12,0,1,15,0.25
69,1,12,0,15,12,0.25
70,1,13,0,1,16,0.25
71,1,13,0,16,13,0.25
72,1,13,0,1,15,0.25
73,1,13,0,15,13,0.25
74,1,14,0,1,0,0.25
75,1,14,0,0,14,0.25
76,1,14,0,1,16,0.25
77,1,14,0,16,14,0.25
78,1,15,0,1,15,0.5
79,1,16,0,1,16,0.5
80,2,0,0,2,0,0.5
81,2,1,0,2,1,0.5
82,2,3,0,2,3,0.5
83,2,4,0,2,4,0.5
84,2,5,0,2,5,0.5
85,2,6,0,2,1,0.25
86,2,6,0,1,6,0.25
87,2,6,0,2,3,0.25
88,2,6,0,3,6,0.25
89,2,7,0,2,7,0.5
90,2,8,0,2,5,0.25
91,2,8,0,5,8,0.25
92,2,8,0,2,16,0.25
93,2,9,0,2,3,0.25
94,2,9,0,3,9,0.25
95,2,9,0,2,16,0.25
96,2,9,0,16,9,0.25
97,2,10,0,2,0,0.25
98,2,10,0,0,10,0.25
99,2,10,0,2,5,0.25
100,2,10,0,5,10,0.25
101,2,11,0,2,11,0.5
102,2,12,0,2,12,0.5
103,2,13,0,2,16,0.25
104,2,13,0,16,13,0.25
105,2,13,0,2,15,0.25
106,2,13,0,15,13,0.25
107,2,14,0,2,0,0.25
108,2,14,0,0,14,0.25
109,2,14,0,2,5,0.25
110,2,14,0,5,14,0.25
111,2,15,0,2,15,0.5
112,2,16,0,2,16,0.5
113,3,0,0,3,0,0.5
114,3,1,0,3,1,0.5
115,3,2,0,3,2,0.5
116,3,4,0,3,4,0.5
117,3,5,0,3,5,0.5
118,3,6,0,3,6,0.5
119,3,7,0,3,2,0.25
120,3,7,0,2,7,0.25
121,3,7,0,3,4,0.25
122,3,7,0,4,7,0.25
123,3,8,0,3,5,0.25
124,3,8,0,5,8,0.25
125,3,8,0,3,6,0.25
126,3,8,0,6,8,0.25
127,3,9,0,3,9,0.5
128,3,10,0,3,5,0.25
129,3,10,0,5,10,0.25
130,3,10,0,3,0,0.25
131,3,10,0,0,10,0.25
132,3,11,0,3,11,0.5
133,3,12,0,3,2,0.25
134,3,12,0,2,12,0.25
135,3,12,0,3,5,0.25
136,3,12,0,5,12,0.25
137,3,13,0,3,11,0.5
138,3,13,0,11,13,0.5
139,3,14,0,3,5,0.25
140,3,14,0,5,14,0.25
141,3,14,0,3,0,0.25
142,3,14,0,0,14,0.25
143,3,15,0,3,2,0.25
144,3,15,0,2,15,0.25
145,3,15,0,3,1,0.25
146,3,15,0,1,15,0.25
147,3,16,0,3,2,0.25
148,3,16,0,2,16,0.25
149,3,16,0,3,1,0.25
150,3,16,0,1,16,0.25
151,4,0,0,4,3,0.25
152,4,0,0,3,0,0.25
153,4,0,0,4,5,0.25
154,4,0,1,4,5,0.25
155,4,1,0,4,1,0.5
156,4,2,0,4,2,0.5
157,4,3,0,4,3,0.5
158,4,5,0,4,5,0.5
159,4,5,1,4,5,0.5
160,4,6,0,4,6,0.5
161,4,7,0,4,7,0.5
162,4,8,0,4,5,0.25
163,4,8,0,5,8,0.25
164,4,8,1,4,5,0.25
165,4,8,0,4,6,0.25
166,4,8,0,6,8,0.25
167,4,9,0,4,3,0.25
168,4,9,0,3,9,0.25
169,4,9,0,4,6,0.25
170,4,9,0,6,9,0.25
171,4,10,0,4,5,0.25
172,4,10,0,5,10,0.25
173,4,10,1,4,5,0.25
174,4,10,0,4,7,0.25
175,4,10,0,7,10,0.25
176,4,11,0,4,3,0.25
177,4,11,0,3,11,0.25
178,4,11,0,4,2,0.25
179,4,11,0,2,11,0.25
180,4,12,0,4,5,0.25
181,4,12,0,5,12,0.25
182,4,12,1,4,5,0.25
183,4,12,0,4,2,0.25
184,4,12,0,2,12,0.25
185,4,13,0,4,7,0.5
186,4,13,0,7,13,0.5
187,4,14,0,4,5,0.5
188,4,14,0,5,14,0.5
189,4,14,1,4,5,0.5
190,4,15,0,4,2,0.25
191,4,15,0,2,15,0.25
192,4,15,0,4,1,0.25
193,4,15,0,1,15,0.25
194,4,16,0,4,2,0.25
195,4,16,0,2,16,0.25
196,4,16,0,4,1,0.25
197,4,16,0,1,16,0.25
198,5,1,0,5,4,0.25
199,5,1,0,4,1,0.25
200,5,1,0,5,6,0.25
201,5,1,1,5,6,0.25
202,5,2,0,5,2,0.5
203,5,3,0,5,3,0.5
204,5,4,0,5,4,0.5
205,5,6,0,5,6,0.5
206,5,6,1,5,6,0.5
207,5,7,0,5,7,0.5
208,5,8,0,5,8,0.5
209,5,9,0,5,6,0.25
210,5,9,0,6,9,0.25
211,5,9,1,5,6,0.25
212,5,9,0,5,3,0.25
213,5,9,0,3,9,0.25
214,5,10,0,5,10,0.5
215,5,11,0,5,3,0.25
216,5,11,0,3,11,0.25
217,5,11,0,5,2,0.25
218,5,11,0,2,11,0.25
219,5,12,0,5,12,0.5
220,5,13,0,5,7,0.25
221,5,13,0,7,13,0.25
222,5,13,0,5,14,0.25
223,5,13,0,14,13,0.25
224,5,14,0,5,14,0.5
225,5,15,0,5,7,0.25
226,5,15,0,7,15,0.25
227,5,15,0,5,2,0.25
228,5,15,0,2,15,0.25
229,5,16,0,5,2,0.25
230,5,16,0,2,16,0.25
231,5,16,0,5,8,0.25
232,5,16,0,8,16,0.25
233,6,0,0,6,0,0.5
234,6,2,0,6,5,0.25
235,6,2,0,5,2,0.25
236,6,2,0,6,7,0.25
237,6,2,1,6,7,0.25
238,6,3,0,6,3,0.5
239,6,4,0,6,4,0.5
240,6,5,0,6,5,0.5
241,6,7,0,6,7,0.5
242,6,7,1,6,7,0.5
243,6,8,0,6,8,0.5
244,6,9,0,6,9,0.5
245,6,10,0,6,5,0.25
246,6,10,0,5,10,0.25
247,6,10,0,6,7,0.25
248,6,10,0,7,10,0.25
249,6,10,1,6,7,0.25
250,6,11,0,6,8,0.25
251,6,11,0,8,11,0.25
252,6,11,0,6,3,0.25
253,6,11,0,3,11,0.25
254,6,12,0,6,12,0.5
255,6,13,0,6,7,0.25
256,6,13,0,7,13,0.25
257,6,13,1,6,7,0.25
258,6,13,0,6,12,0.25
259,6,13,0,12,13,0.25
260,6,14,0,6,5,0.25
261,6,14,0,5,14,0.25
262,6,14,0,6,0,0.25
263,6,14,0,0,14,0.25
264,6,15,0,6,7,0.25
265,6,15,0,7,15,0.25
266,6,15,1,6,7,0.25
267,6,15,0,6,0,0.25
268,6,15,0,0,15,0.25
269,6,15,1,0,15,0.25
270,6,16,0,6,8,0.25
271,6,16,0,8,16,0.25
272,6,16,0,6,9,0.25
273,6,16,0,9,16,0.25
274,7,0,0,7,6,0.25
275,7,0,0,6,0,0.25
276,7,0,0,7,5,0.25
277,7,1,0,7,6,0.25
278,7,1,0,7,4,0.25
279,7,1,0,4,1,0.25
280,7,3,0,7,6,0.25
281,7,3,0,6,3,0.25
282,7,3,0,7,5,0.25
283,7,3,0,5,3,0.25
284,7,4,0,7,4,0.5
285,7,5,0,7,5,0.5
286,7,6,0,7,6,0.5
287,7,8,0,7,8,0.5
288,7,9,0,7,9,0.5
289,7,10,0,7,10,0.5
290,7,11,0,7,8,0.25
291,7,11,0,8,11,0.25
292,7,11,0,7,9,0.25
293,7,11,0,9,11,0.25
294,7,12,0,7,12,0.5
295,7,13,0,7,13,0.5
296,7,14,0,7,5,0.25
297,7,14,0,5,14,0.25
298,7,14,0,7,12,0.25
299,7,14,0,12,14,0.25
300,7,15,0,7,15,0.5
301,7,16,0,7,8,0.25
302,7,16,0,8,16,0.25
303,7,16,0,7,9,0.25
304,7,16,0,9,16,0.25
305,8,0,0,8,6,0.25
306,8,0,0,6,0,0.25
307,8,0,0,8,10,0.25
308,8,0,1,8,10,0.25
309,8,1,0,8,6,0.25
310,8,1,0,8,16,0.25
311,8,1,0,16,1,0.25
312,8,2,0,8,7,0.25
313,8,2,0,8,5,0.25
314,8,2,0,5,2,0.25
315,8,3,0,8,9,0.25
316,8,3,1,8,9,0.25
317,8,3,0,8,6,0.25
318,8,3,0,6,3,0.25
319,8,4,0,8,7,0.25
320,8,4,0,7,4,0.25
321,8,4,0,8,6,0.25
322,8,4,0,6,4,0.25
323,8,5,0,8,5,0.5
324,8,6,0,8,6,0.5
325,8,7,0,8,7,0.5
326,8,9,0,8,9,0.5
327,8,9,1,8,9,0.5
328,8,10,0,8,10,0.5
329,8,10,1,8,10,0.5
330,8,11,0,8,11,0.5
331,8,12,0,8,7,0.25
332,8,12,0,7,12,0.25
333,8,12,0,8,9,0.25
334,8,12,0,9,12,0.25
335,8,12,1,8,9,0.25
336,8,13,0,8,7,0.25
337,8,13,0,7,13,0.25
338,8,13,0,8,10,0.25
339,8,13,0,10,13,0.25
340,8,13,1,8,10,0.25
341,8,14,0,8,5,0.25
342,8,14,0,5,14,0.25
343,8,14,0,8,11,0.25
344,8,14,0,11,14,0.25
345,8,15,0,8,7,0.25
346,8,15,0,7,15,0.25
347,8,15,0,8,16,0.25
348,8,15,0,16,15,0.25
349,8,16,0,8,16,0.5
350,9,0,0,9,10,0.25
351,9,0,0,9,11,0.25
352,9,0,0,11,0,0.25
353,9,1,0,9,6,0.25
354,9,1,0,9,16,0.25
355,9,1,0,16,1,0.25
356,9,2,0,9,7,0.25
357,9,2,0,9,11,0.25
358,9,2,0,11,2,0.25
359,9,4,0,9,7,0.25
360,9,4,0,7,4,0.25
361,9,4,0,9,6,0.25
362,9,4,0,6,4,0.25
363,9,5,0,9,8,0.25
364,9,5,0,8,5,0.25
365,9,5,0,9,10,0.25
366,9,5,0,10,5,0.25
367,9,6,0,9,6,0.5
368,9,7,0,9,7,0.5
369,9,8,0,9,8,0.5
370,9,10,0,9,10,0.5
371,9,11,0,9,11,0.5
372,9,12,0,9,12,0.5
373,9,13,0,9,10,0.25
374,9,13,0,10,13,0.25
375,9,13,0,9,7,0.25
376,9,13,0,7,13,0.25
377,9,14,0,9,11,0.25
378,9,14,0,11,14,0.25
379,9,14,0,9,12,0.25
380,9,14,0,12,14,0.25
381,9,15,0,9,7,0.25
382,9,15,0,7,15,0.25
383,9,15,0,9,12,0.25
384,9,15,0,12,15,0.25
385,9,16,0,9,16,0.5
386,10,1,0,0,1,0.5
387,10,2,0,10,11,0.25
388,10,2,0,11,2,0.25
389,10,2,0,10,12,0.25
390,10,2,1,10,12,0.25
391,10,3,0,10,9,0.25
392,10,3,0,10,11,0.25
393,10,3,0,11,3,0.25
394,10,4,0,10,7,0.25
395,10,4,0,7,4,0.25
396,10,4,0,10,5,0.25
397,10,4,0,5,4,0.25
398,10,5,0,10,5,0.5
399,10,6,0,10,9,0.25
400,10,6,0,9,6,0.25
401,10,6,0,10,8,0.25
402,10,6,0,8,6,0.25
403,10,7,0,10,7,0.5
404,10,8,0,10,8,0.5
405,10,9,0,10,9,0.5
406,10,11,0,10,11,0.5
407,10,12,0,10,12,0.5
408,10,12,1,10,12,0.5
409,10,13,0,10,13,0.5
410,10,14,0,10,11,0.25
411,10,14,0,11,14,0.25
412,10,14,0,10,12,0.25
413,10,14,0,12,14,0.25
414,10,14,1,10,12,0.25
415,10,15,0,10,12,0.25
416,10,15,0,12,15,0.25
417,10,15,1,10,12,0.25
418,10,15,0,10,7,0.25
419,10,15,0,7,15,0.25
420,10,16,0,10,9,0.25
421,10,16,0,9,16,0.25
422,10,16,0,10,8,0.25
423,10,16,0,8,16,0.25
424,11,0,0,11,0,0.5
425,11,1,0,11,2,0.25
426,11,1,0,2,1,0.25
427,11,1,0,11,3,0.25
428,11,1,0,3,1,0.25
429,11,2,0,11,2,0.5
430,11,3,0,11,3,0.5
431,11,4,0,11,2,0.25
432,11,4,0,2,4,0.25
433,11,4,0,11,3,0.25
434,11,4,0,3,4,0.25
435,11,5,0,11,10,0.25
436,11,5,0,10,5,0.25
437,11,5,0,11,12,0.25
438,11,5,1,11,12,0.25
439,11,6,0,11,12,0.25
440,11,6,0,12,6,0.25
441,11,6,1,11,12,0.25
442,11,6,0,11,9,0.25
443,11,6,0,9,6,0.25
444,11,7,0,11,10,0.25
445,11,7,0,10,7,0.25
446,11,7,0,11,12,0.25
447,11,7,0,12,7,0.25
448,11,7,1,11,12,0.25
449,11,8,0,11,8,0.5
450,11,9,0,11,9,0.5
451,11,10,0,11,10,0.5
452,11,12,0,11,12,0.5
453,11,12,1,11,12,0.5
454,11,13,0,11,13,0.5
455,11,14,0,11,14,0.5
456,11,15,0,11,12,0.25
457,11,15,0,12,15,0.25
458,11,15,1,11,12,0.25
459,11,15,0,11,13,0.25
460,11,15,0,13,15,0.25
461,11,16,0,11,9,0.25
462,11,16,0,9,16,0.25
463,11,16,0,11,13,0.25
464,11,16,0,13,16,0.25
465,12,0,0,12,11,0.25
466,12,0,0,11,0,0.25
467,12,0,0,12,10,0.25
468,12,1,0,12,15,0.25
469,12,1,0,15,1,0.25
470,12,1,0,2,1,0.25
471,12,3,0,12,11,0.25
472,12,3,0,11,3,0.25
473,12,3,0,12,9,0.25
474,12,4,0,2,4,0.25
475,12,4,0,12,6,0.25
476,12,4,0,6,4,0.25
477,12,6,0,12,6,0.5
478,12,7,0,12,7,0.5
479,12,8,0,12,11,0.25
480,12,8,0,11,8,0.25
481,12,8,0,12,10,0.25
482,12,8,0,10,8,0.25
483,12,9,0,12,9,0.5
484,12,10,0,12,10,0.5
485,12,11,0,12,11,0.5
486,12,13,0,12,13,0.5
487,12,14,0,12,14,0.5
488,12,15,0,12,15,0.5
489,12,16,0,12,13,0.25
490,12,16,0,13,16,0.25
491,12,16,0,12,14,0.25
492,12,16,0,14,16,0.25
493,13,0,0,13,14,0.25
494,13,0,1,13,14,0.25
495,13,0,0,13,11,0.25
496,13,0,0,11,0,0.25
497,13,1,0,13,15,0.25
498,13,1,0,15,1,0.25
499,13,1,0,13,16,0.25
500,13,1,0,16,1,0.25
501,13,2,0,13,12,0.25
502,13,2,0,13,11,0.25
503,13,2,0,11,2,0.25
504,13,3,0,13,11,0.5
505,13,3,0,11,3,0.5
506,13,4,0,13,7,0.5
507,13,4,0,7,4,0.5
508,13,5,0,13,12,0.25
509,13,5,0,13,14,0.25
510,13,5,0,14,5,0.25
511,13,5,1,13,14,0.25
512,13,6,0,13,12,0.25
513,13,6,0,12,6,0.25
514,13,6,0,13,7,0.25
515,13,6,0,7,6,0.25
516,13,7,0,13,7,0.5
517,13,8,0,13,11,0.25
518,13,8,0,11,8,0.25
519,13,8,0,13,10,0.25
520,13,8,0,10,8,0.25
521,13,9,0,13,12,0.25
522,13,9,0,12,9,0.25
523,13,9,0,13,11,0.25
524,13,9,0,11,9,0.25
525,13,10,0,13,10,0.5
526,13,11,0,13,11,0.5
527,13,12,0,13,12,0.5
528,13,14,0,13,14,0.5
529,13,14,1,13,14,0.5
530,13,15,0,13,15,0.5
531,13,16,0,13,16,0.5
532,14,1,0,14,15,0.25
533,14,1,0,15,1,0.25
534,14,1,0,14,16,0.25
535,14,1,0,16,1,0.25
536,14,2,0,14,15,0.25
537,14,2,0,15,2,0.25
538,14,2,0,14,12,0.25
539,14,3,0,14,11,0.25
540,14,3,0,11,3,0.25
541,14,3,0,0,3,0.25
542,14,4,0,14,5,0.5
543,14,4,0,5,4,0.5
544,14,5,0,14,5,0.5
545,14,6,0,14,12,0.25
546,14,6,0,12,6,0.25
547,14,6,0,0,6,0.25
548,14,7,0,14,13,0.25
549,14,7,0,13,7,0.25
550,14,7,0,14,15,0.25
551,14,8,0,14,16,0.25
552,14,8,0,14,11,0.25
553,14,8,0,11,8,0.25
554,14,9,0,14,12,0.25
555,14,9,0,12,9,0.25
556,14,9,0,14,16,0.25
557,14,9,0,16,9,0.25
558,14,10,0,14,13,0.25
559,14,10,0,13,10,0.25
560,14,10,0,14,12,0.25
561,14,10,0,12,10,0.25
562,14,11,0,14,11,0.5
563,14,12,0,14,12,0.5
564,14,13,0,14,13,0.5
565,14,15,0,14,15,0.5
566,14,16,0,14,16,0.5
567,15,0,0,15,0,0.5
568,15,1,0,15,1,0.5
569,15,2,0,15,2,0.5
570,15,3,0,15,0,0.25
571,15,3,0,0,3,0.25
572,15,3,0,15,1,0.25
573,15,3,0,1,3,0.25
574,15,4,0,15,1,0.25
575,15,4,0,1,4,0.25
576,15,4,0,15,2,0.25
577,15,4,0,2,4,0.25
578,15,5,0,15,14,0.25
579,15,5,0,14,5,0.25
580,15,5,0,15,0,0.25
581,15,5,0,0,5,0.25
582,15,6,0,15,0,0.25
583,15,6,0,0,6,0.25
584,15,6,0,15,12,0.25
585,15,6,0,12,6,0.25
586,15,8,0,15,16,0.25
587,15,8,0,7,8,0.25
588,15,9,0,15,16,0.25
589,15,9,0,16,9,0.25
590,15,9,0,15,12,0.25
591,15,9,0,12,9,0.25
592,15,10,0,15,13,0.25
593,15,10,0,13,10,0.25
594,15,10,0,15,0,0.25
595,15,10,0,0,10,0.25
596,15,11,0,15,14,0.25
597,15,11,0,14,11,0.25
598,15,11,0,15,13,0.25
599,15,11,0,13,11,0.25
600,15,12,0,15,12,0.5
601,15,13,0,15,13,0.5
602,15,14,0,15,14,0.5
603,15,16,0,15,16,0.5
604,16,0,0,16,0,0.5
605,16,1,0,16,1,0.5
606,16,2,0,16,2,0.5
607,16,3,0,16,0,0.25
608,16,3,0,0,3,0.25
609,16,3,0,16,1,0.25
610,16,3,0,1,3,0.25
611,16,4,0,16,1,0.25
612,16,4,0,1,4,0.25
613,16,4,0,16,2,0.25
614,16,4,0,2,4,0.25
615,16,5,0,16,0,0.25
616,16,5,0,0,5,0.25
617,16,5,0,16,14,0.25
618,16,5,0,14,5,0.25
619,16,6,0,16,0,0.25
620,16,6,0,0,6,0.25
621,16,6,0,16,1,0.25
622,16,6,0,1,6,0.25
623,16,7,0,16,15,0.25
624,16,7,0,16,13,0.25
625,16,7,0,13,7,0.25
626,16,9,0,16,9,0.5
627,16,10,0,16,0,0.25
628,16,10,0,0,10,0.25
629,16,10,0,16,13,0.25
630,16,10,0,13,10,0.25
631,16,11,0,16,0,0.25
632,16,11,0,0,11,0.25
633,16,11,0,16,14,0.25
634,16,11,0,14,11,0.25
635,16,12,0,16,15,0.25
636,16,12,0,15,12,0.25
637,16,12,0,16,14,0.25
638,16,12,0,14,12,0.25
639,16,13,0,16,13,0.5
640,16,14,0,16,14,0.5
641,16,15,0,16,15,0.5
