,0,1,2,3,4,5
0,0,1,0,0,1,1.0
1,0,3,0,0,3,1.0
2,0,4,0,0,3,0.5
3,0,4,0,3,4,0.5
4,0,5,0,0,1,0.5
5,0,5,0,2,5,0.5
6,0,6,0,0,1,1.0
7,0,7,0,0,1,1.0
8,0,7,0,5,7,1.0
9,0,8,0,10,8,1.0
10,0,9,0,11,9,0.5
11,1,0,0,1,0,1.0
12,1,3,0,1,3,1.0
13,1,4,0,1,3,0.5
14,1,4,0,3,4,0.5
15,1,7,0,5,7,1.0
16,1,8,0,1,0,1.0
17,1,8,0,10,8,1.0
18,1,9,0,11,9,1.0
19,1,10,0,1,0,0.5
20,1,10,0,1,3,0.5
21,1,10,0,3,10,0.5
22,2,1,0,2,1,1.0
23,2,5,0,2,5,1.0
24,2,6,0,4,6,0.5
25,2,6,0,2,5,0.5
26,2,7,0,2,5,1.0
27,2,7,0,5,7,1.0
28,2,9,0,2,1,1.0
29,2,9,0,11,9,1.0
30,2,10,0,3,10,0.5
31,2,11,0,2,1,0.5
32,3,0,0,3,0,1.0
33,3,2,0,3,2,1.0
34,3,4,0,3,4,1.0
35,3,6,0,3,4,0.5
36,3,6,0,4,6,0.5
37,3,7,0,5,7,1.0
38,3,8,0,3,4,0.5
39,3,8,0,3,10,0.5
40,3,8,0,10,8,0.5
41,3,9,0,3,10,1.0
42,3,10,0,3,10,1.0
43,3,11,0,3,0,0.5
44,4,0,0,4,3,0.5
45,4,0,0,3,0,0.5
46,4,1,0,4,3,0.5
47,4,1,0,4,5,0.5
48,4,3,0,4,3,1.0
49,4,5,0,4,5,1.0
50,4,6,0,4,6,1.0
51,4,7,0,4,5,0.5
52,4,7,0,5,7,0.5
53,4,7,0,4,6,0.5
54,4,7,0,6,7,0.5
55,4,10,0,4,3,0.5
56,4,10,0,3,10,0.5
57,4,10,0,8,10,0.5
58,4,11,0,4,3,1.0
59,5,0,0,3,0,0.5
60,5,0,0,1,0,0.5
61,5,2,0,5,2,1.0
62,5,7,0,5,7,1.0
63,5,8,0,6,8,0.5
64,5,9,0,5,7,1.0
65,5,10,0,3,10,1.0
66,6,0,0,6,5,1.0
67,6,0,0,3,0,1.0
68,6,1,0,6,5,1.0
69,6,2,0,6,5,0.5
70,6,2,0,5,2,0.5
71,6,3,0,6,5,0.5
72,6,3,0,4,3,0.5
73,6,5,0,6,5,1.0
74,6,7,0,6,7,1.0
75,6,8,0,6,8,1.0
76,6,9,0,6,7,0.5
77,6,9,0,6,8,0.5
78,6,10,0,6,8,1.0
79,6,10,0,8,10,1.0
80,6,11,0,6,5,0.5
81,6,11,0,6,7,0.5
82,6,11,0,9,11,0.5
83,7,0,0,8,10,1.0
84,7,0,0,10,0,1.0
85,7,2,0,5,2,1.0
86,7,4,0,7,6,0.5
87,7,6,0,7,6,1.0
88,7,10,0,8,10,0.5
89,7,10,0,9,10,0.5
90,7,11,0,9,11,1.0
91,8,0,0,8,10,1.0
92,8,0,0,10,0,1.0
93,8,3,0,8,10,0.5
94,8,3,0,10,3,0.5
95,8,3,0,4,3,0.5
96,8,5,0,6,5,0.5
97,8,10,0,8,10,1.0
98,8,11,0,9,11,0.5
99,8,11,0,8,10,0.5
100,8,11,0,10,11,0.5
101,9,0,0,9,10,0.5
102,9,0,0,10,0,0.5
103,9,0,0,9,11,0.5
104,9,1,0,9,11,1.0
105,9,1,0,11,1,1.0
106,9,2,0,9,10,0.5
107,9,2,0,10,0,0.5
108,9,3,0,9,10,1.0
109,9,3,0,10,3,1.0
110,9,5,0,9,7,1.0
111,9,6,0,9,7,0.5
112,9,6,0,7,6,0.5
113,9,7,0,9,7,1.0
114,9,10,0,9,10,1.0
115,9,11,0,9,11,1.0
116,10,0,0,10,0,1.0
117,10,1,0,10,11,0.5
118,10,1,0,11,1,0.5
119,10,1,0,10,0,0.5
120,10,1,0,0,1,0.5
121,10,2,0,10,0,0.5
122,10,2,0,10,3,0.5
123,10,2,0,3,2,0.5
124,10,3,0,10,3,1.0
125,10,4,0,10,8,0.5
126,10,4,0,10,3,0.5
127,10,4,0,3,4,0.5
128,10,5,0,10,3,1.0
129,10,6,0,10,8,1.0
130,10,7,0,9,7,0.5
131,10,7,0,10,8,0.5
132,10,8,0,10,8,1.0
133,10,11,0,10,11,1.0
134,11,1,0,11,1,1.0
135,11,2,0,11,1,0.5
136,11,3,0,10,3,0.5
137,11,3,0,0,3,0.5
138,11,4,0,10,8,1.0
139,11,5,0,11,1,1.0
140,11,6,0,10,8,1.0
141,11,7,0,11,9,1.0
142,11,7,0,9,7,1.0
143,11,8,0,10,8,0.5
144,11,8,0,11,9,0.5
145,11,9,0,11,9,1.0
