,0,1,2
0,0,1,389580.0
1,0,2,302100.0
2,0,3,225060.0
3,0,4,152760.0
4,0,5,87480.0
5,0,6,276360.0
6,0,7,497668.0
7,0,8,401594.0
8,0,9,562762.0
9,0,10,151020.0
10,0,11,282120.0
11,0,12,195360.0
12,0,13,503760.0
13,0,14,183600.0
14,0,15,51480.0
15,0,16,428520.0
16,0,17,233160.0
17,1,0,518290.0
18,1,2,187281.0
19,1,3,125040.0
20,1,4,187080.0
21,1,5,220980.0
22,1,6,40800.0
23,1,7,506760.0
24,1,8,131880.0
25,1,9,600.0
26,1,10,250800.0
27,1,11,215520.0
28,1,12,153480.0
29,1,13,174660.0
30,1,14,482580.0
31,1,15,320385.0
32,1,16,295380.0
33,1,17,119460.0
34,2,0,502560.0
35,2,1,467280.0
36,2,3,338160.0
37,2,4,222360.0
38,2,5,199560.0
39,2,6,329247.0
40,2,7,277080.0
41,2,8,180257.0
42,2,9,9420.0
43,2,10,53887.0
44,2,11,508260.0
45,2,12,108720.0
46,2,13,306360.0
47,2,14,290460.0
48,2,15,315780.0
49,2,16,456240.0
50,2,17,283560.0
51,3,0,435600.0
52,3,1,377640.0
53,3,2,366480.0
54,3,4,359340.0
55,3,5,443580.0
56,3,6,288540.0
57,3,7,87754.0
58,3,8,402540.0
59,3,9,53520.0
60,3,10,319140.0
61,3,11,273180.0
62,3,12,393000.0
63,3,13,364140.0
64,3,14,61427.0
65,3,15,147180.0
66,3,16,267840.0
67,3,17,344640.0
68,4,0,529740.0
69,4,1,477000.0
70,4,2,450780.0
71,4,3,12660.0
72,4,5,445920.0
73,4,6,463320.0
74,4,7,266760.0
75,4,8,530160.0
76,4,9,452640.0
77,4,10,80940.0
78,4,11,421320.0
79,4,12,398779.0
80,4,13,408300.0
81,4,14,201480.0
82,4,15,510240.0
83,4,16,540000.0
84,4,17,45000.0
85,5,0,224160.0
86,5,1,14160.0
87,5,2,188100.0
88,5,3,133380.0
89,5,4,540000.0
90,5,6,37560.0
91,5,7,305160.0
92,5,8,535620.0
93,5,9,239925.0
94,5,10,159720.0
95,5,11,121020.0
96,5,12,159780.0
97,5,13,551213.0
98,5,14,237480.0
99,5,15,182760.0
100,5,16,215338.0
101,5,17,247543.0
102,6,0,473640.0
103,6,1,70411.0
104,6,2,306600.0
105,6,3,415560.0
106,6,4,257280.0
107,6,5,498480.0
108,6,7,93240.0
109,6,8,33840.0
110,6,9,222420.0
111,6,10,297720.0
112,6,11,20880.0
113,6,12,276180.0
114,6,13,191820.0
115,6,14,519480.0
116,6,15,392820.0
117,6,16,330180.0
118,6,17,370440.0
119,7,0,10620.0
120,7,1,225240.0
121,7,2,344881.0
122,7,3,328920.0
123,7,4,465720.0
124,7,5,496620.0
125,7,6,314940.0
126,7,8,214020.0
127,7,9,42420.0
128,7,10,382140.0
129,7,11,31920.0
130,7,12,134880.0
131,7,13,454800.0
132,7,14,177780.0
133,7,15,323760.0
134,7,16,360420.0
135,7,17,529740.0
136,8,0,88200.0
137,8,1,21120.0
138,8,2,76027.0
139,8,3,45540.0
140,8,4,77880.0
141,8,5,84900.0
142,8,6,96180.0
143,8,7,475800.0
144,8,9,206280.0
145,8,10,218460.0
146,8,11,468660.0
147,8,12,118272.0
148,8,13,334440.0
149,8,14,416820.0
150,8,15,453660.0
151,8,16,168720.0
152,8,17,268662.0
153,9,0,130500.0
154,9,1,348120.0
155,9,2,267840.0
156,9,3,97560.0
157,9,4,249536.0
158,9,5,449160.0
159,9,6,65760.0
160,9,7,448380.0
161,9,8,344280.0
162,9,10,220860.0
163,9,11,205080.0
164,9,12,295800.0
165,9,13,300600.0
166,9,14,266400.0
167,9,15,30523.0
168,9,16,284040.0
169,9,17,124680.0
170,10,0,347137.0
171,10,1,415740.0
172,10,2,302100.0
173,10,3,222360.0
174,10,4,87480.0
175,10,5,460620.0
176,10,6,272400.0
177,10,7,10680.0
178,10,8,264960.0
179,10,9,127560.0
180,10,11,223860.0
181,10,12,17160.0
182,10,13,456085.0
183,10,14,126840.0
184,10,15,12394.0
185,10,16,361320.0
186,10,17,458760.0
187,11,0,235140.0
188,11,1,425202.0
189,11,2,310620.0
190,11,3,228120.0
191,11,4,115980.0
192,11,5,90111.0
193,11,6,262020.0
194,11,7,49868.0
195,11,8,377820.0
196,11,9,425100.0
197,11,10,348480.0
198,11,12,66900.0
199,11,13,283140.0
200,11,14,165540.0
201,11,15,51748.0
202,11,16,488040.0
203,11,17,494940.0
204,12,0,301620.0
205,12,1,310740.0
206,12,2,353880.0
207,12,3,155512.0
208,12,4,222060.0
209,12,5,326040.0
210,12,6,51660.0
211,12,7,289800.0
212,12,8,296332.0
213,12,9,490980.0
214,12,10,243360.0
215,12,11,439767.0
216,12,13,473280.0
217,12,14,70260.0
218,12,15,266541.0
219,12,16,341820.0
220,12,17,33330.0
221,13,0,230460.0
222,13,1,74460.0
223,13,2,62446.0
224,13,3,44100.0
225,13,4,39060.0
226,13,5,497400.0
227,13,6,411840.0
228,13,7,340046.0
229,13,8,426660.0
230,13,9,189660.0
231,13,10,168300.0
232,13,11,176940.0
233,13,12,504192.0
234,13,14,77520.0
235,13,15,148860.0
236,13,16,215400.0
237,13,17,136740.0
238,14,0,282300.0
239,14,1,277260.0
240,14,2,127200.0
241,14,3,452520.0
242,14,4,187140.0
243,14,5,62100.0
244,14,6,357840.0
245,14,7,131040.0
246,14,8,523860.0
247,14,9,456360.0
248,14,10,528300.0
249,14,11,334043.0
250,14,12,208020.0
251,14,13,464940.0
252,14,15,74880.0
253,14,16,107520.0
254,14,17,319273.0
255,15,0,378780.0
256,15,1,414000.0
257,15,2,19980.0
258,15,3,75445.0
259,15,4,100080.0
260,15,5,169500.0
261,15,6,260700.0
262,15,7,246360.0
263,15,8,131160.0
264,15,9,76500.0
265,15,10,348060.0
266,15,11,496322.0
267,15,12,120600.0
268,15,13,462420.0
269,15,14,57240.0
270,15,16,372900.0
271,15,17,298980.0
272,16,0,61121.0
273,16,1,153960.0
274,16,2,451020.0
275,16,3,342900.0
276,16,4,297120.0
277,16,5,321780.0
278,16,6,387360.0
279,16,7,495600.0
280,16,8,477480.0
281,16,9,4560.0
282,16,10,167580.0
283,16,11,310020.0
284,16,12,147480.0
285,16,13,412920.0
286,16,14,346539.0
287,16,15,172920.0
