,0,1,2,3
0,0,0,1,18899.0
1,1,0,1,18899.0
2,0,0,2,35556.0
3,1,0,2,35556.0
4,0,0,7,31286.0
5,0,7,3,53274.0
6,1,0,7,31286.0
7,1,7,3,53274.0
8,0,2,3,56436.0
9,1,2,3,56436.0
10,0,0,5,61475.0
11,0,5,4,53157.0
12,1,0,5,61475.0
13,1,5,4,53157.0
14,0,1,6,29753.0
15,1,1,6,29753.0
16,0,7,6,35033.0
17,1,7,6,35033.0
18,0,5,6,57920.0
19,1,5,6,57920.0
20,0,1,0,41084.0
21,1,1,0,41084.0
22,0,1,2,33405.0
23,1,1,2,33405.0
24,0,3,4,48681.0
25,1,3,4,48681.0
26,0,6,5,31928.0
27,1,6,5,31928.0
28,0,6,7,40037.0
29,1,6,7,40037.0
30,0,2,0,38127.0
31,1,2,0,38127.0
32,0,2,1,31500.0
33,1,2,1,31500.0
34,0,3,7,49197.0
35,1,3,7,49197.0
36,0,3,2,64656.0
37,1,3,2,64656.0
38,0,7,0,51467.0
39,1,7,0,51467.0
40,0,4,5,68076.0
41,1,4,5,68076.0
42,0,5,0,54104.0
43,1,5,0,54104.0
44,0,4,3,75480.0
45,1,4,3,75480.0
46,0,6,1,39683.0
47,1,6,1,39683.0
