-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 1.575
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	40491.0	43032.0	43032.0	2541.0	 	0
0	2	3569.0	3216.0	3216.0	0	 	353.0
0	3	73488.0	73488.0	73488.0	0	 	0
0	4	66894.0	72288.0	66893.0	0	 	1.0
0	5	36516.0	36516.0	36516.0	0	 	0
0	6	53439.0	48144.0	48144.0	0	 	5295.0
0	7	21471.0	19344.0	19344.0	0	 	2127.0
0	8	32976.0	32976.0	32976.0	0	 	0
0	9	49992.0	49992.0	49992.0	0	 	0
0	10	63618.0	58536.0	63619.0	1.0	 	0
0	11	10668.0	10668.0	10668.0	0	 	0
0	12	61471.0	55380.0	55380.0	0	 	6091.0
0	13	20472.0	20472.0	20472.0	0	 	0
1	0	46824.0	46824.0	46824.0	0	 	0
1	2	16463.0	14832.0	14832.0	0	 	1631.0
1	3	6024.0	6024.0	6024.0	0	 	0
1	4	18444.0	18444.0	18444.0	0	 	0
1	5	4812.0	4812.0	4812.0	0	 	0
1	6	40596.0	40596.0	40596.0	0	 	0
1	7	65280.0	65280.0	65280.0	0	 	0
1	8	66960.0	66960.0	66960.0	0	 	0
1	9	65154.0	65880.0	65880.0	726.0	 	0
1	10	39149.0	42348.0	42348.0	3199.0	 	0
1	11	18000.0	18000.0	18000.0	0	 	0
1	12	55080.0	55080.0	55080.0	0	 	0
1	13	96351.0	83832.0	86803.0	0	 	9548.0
2	0	44888.0	40440.0	40440.0	0	 	4448.0
2	1	22823.0	23844.0	22823.0	0	 	0
2	3	26426.0	23808.0	23808.0	0	 	2618.0
2	4	17700.0	17700.0	17700.0	0	 	0
2	5	18181.0	16380.0	16380.0	0	 	1801.0
2	6	54012.0	54012.0	54012.0	0	 	0
2	7	68027.0	58992.0	61286.0	0	 	6741.0
2	8	65964.0	65964.0	65964.0	0	 	0
2	9	68736.0	68736.0	68736.0	0	 	0
2	10	35546.0	33504.0	36066.0	520.0	 	0
2	11	43344.0	43344.0	43344.0	0	 	0
2	12	88245.0	79500.0	79500.0	0	 	8745.0
2	13	21528.0	21528.0	21528.0	0	 	0
3	0	14352.0	14352.0	14352.0	0	 	0
3	1	65664.0	65664.0	65664.0	0	 	0
3	2	9077.0	8556.0	8178.0	0	 	899.0
3	4	30648.0	30648.0	30648.0	0	 	0
3	5	63096.0	56844.0	56844.0	0	 	6252.0
3	6	44472.0	44472.0	44472.0	0	 	0
3	7	47818.0	43080.0	43080.0	0	 	4738.0
3	8	6641.0	7068.0	6641.0	0	 	0
3	9	14688.0	14688.0	14688.0	0	 	0
3	10	75888.0	75888.0	75888.0	0	 	0
3	11	8892.0	8892.0	9089.0	197.0	 	0
