-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 14.147
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	38304.0	38304.0	38304.0	0	 	0
0	2	132552.0	140040.0	132550.0	0	 	2.0
0	3	84204.0	84204.0	84204.0	0	 	0
0	4	35820.0	35820.0	35820.0	0	 	0
0	5	233232.0	224064.0	240231.0	6999.0	 	0
0	6	56088.0	56088.0	56088.0	0	 	0
0	7	293004.0	294408.0	293002.0	0	 	2.0
0	8	358899.0	358632.0	358899.0	0	 	0
0	9	97200.0	97200.0	97200.0	0	 	0
0	10	28773.0	32328.0	32328.0	3555.0	 	0
0	11	119376.0	119376.0	119376.0	0	 	0
0	12	133176.0	135648.0	135648.0	2472.0	 	0
0	13	348912.0	348912.0	348912.0	0	 	0
0	14	259200.0	259200.0	259200.0	0	 	0
0	15	324792.0	324792.0	324792.0	0	 	0
0	16	126468.0	126468.0	126468.0	0	 	0
0	17	233748.0	233748.0	233748.0	0	 	0
0	18	335574.0	327132.0	335572.0	0	 	2.0
0	19	216612.0	231696.0	216611.0	0	 	1.0
1	0	75390.0	75816.0	75816.0	426.0	 	0
1	2	19656.0	19656.0	19656.0	0	 	0
1	3	343620.0	343620.0	343620.0	0	 	0
1	4	314388.0	314388.0	343773.0	29385.0	 	0
1	5	63252.0	63252.0	63252.0	0	 	0
1	6	9816.0	8964.0	9816.0	0	 	0
1	7	161568.0	161568.0	161568.0	0	 	0
1	8	317520.0	317520.0	317520.0	0	 	0
1	9	315684.0	315684.0	315684.0	0	 	0
1	10	140796.0	140796.0	140796.0	0	 	0
1	11	347412.0	348264.0	355901.0	8489.0	 	0
1	12	240336.0	240336.0	240336.0	0	 	0
1	13	140766.0	145008.0	140761.0	0	 	5.0
1	14	5088.0	5472.0	5088.0	0	 	0
1	15	155952.0	155952.0	155952.0	0	 	0
1	16	168192.0	168192.0	168192.0	0	 	0
1	17	83679.0	85176.0	83679.0	0	 	0
1	18	232848.0	232848.0	232848.0	0	 	0
1	19	73980.0	73980.0	73980.0	0	 	0
2	0	181305.0	178524.0	181304.0	0	 	1.0
2	1	352311.0	344556.0	344556.0	0	 	7755.0
2	3	145476.0	145476.0	145476.0	0	 	0
2	4	311979.0	304920.0	305598.0	0	 	6381.0
2	5	293028.0	297612.0	297612.0	4584.0	 	0
2	6	238500.0	238500.0	238500.0	0	 	0
2	7	134952.0	144900.0	144900.0	9948.0	 	0
2	8	259956.0	259956.0	259956.0	0	 	0
2	9	327528.0	327528.0	327528.0	0	 	0
2	10	119340.0	119340.0	119340.0	0	 	0
2	11	50292.0	50292.0	50292.0	0	 	0
2	12	149220.0	149220.0	149220.0	0	 	0
2	13	69840.0	69840.0	69393.0	0	 	447.0
2	14	109512.0	109512.0	109512.0	0	 	0
2	15	337896.0	337896.0	337896.0	0	 	0
2	16	137366.0	127908.0	123754.0	0	 	13612.0
2	17	199368.0	199368.0	199368.0	0	 	0
2	18	141966.0	147528.0	147528.0	5562.0	 	0
2	19	82008.0	82008.0	82008.0	0	 	0
3	0	267408.0	267408.0	267408.0	0	 	0
3	1	21276.0	21276.0	21276.0	0	 	0
3	2	312120.0	312120.0	312120.0	0	 	0
3	4	164880.0	164880.0	164880.0	0	 	0
3	5	247176.0	247176.0	247176.0	0	 	0
