-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 6.25
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	87168.0	87168.0	87168.0	0	 	0
0	2	154080.0	154080.0	154080.0	0	 	0
0	3	171720.0	171720.0	171720.0	0	 	0
0	4	157752.0	157752.0	157752.0	0	 	0
0	5	179568.0	179568.0	179568.0	0	 	0
0	6	42336.0	42336.0	42336.0	0	 	0
0	7	23304.0	23304.0	23304.0	0	 	0
0	8	146088.0	146088.0	146088.0	0	 	0
0	9	155064.0	155064.0	155064.0	0	 	0
0	10	109032.0	109032.0	109032.0	0	 	0
0	11	176256.0	176256.0	176256.0	0	 	0
0	12	194016.0	194016.0	194016.0	0	 	0
0	13	67368.0	67368.0	67368.0	0	 	0
0	14	18552.0	18552.0	18552.0	0	 	0
0	15	75936.0	75936.0	75936.0	0	 	0
0	16	75480.0	75480.0	75480.0	0	 	0
0	17	147624.0	147624.0	147624.0	0	 	0
1	0	14952.0	14952.0	14952.0	0	 	0
1	2	16056.0	16056.0	16056.0	0	 	0
1	3	24.0	24.0	24.0	0	 	0
1	4	174816.0	174816.0	174816.0	0	 	0
1	5	180888.0	180888.0	180888.0	0	 	0
1	6	69936.0	69936.0	69936.0	0	 	0
1	7	83400.0	83400.0	83400.0	0	 	0
1	8	107352.0	107352.0	107352.0	0	 	0
1	9	201144.0	201144.0	201144.0	0	 	0
1	10	66168.0	66168.0	66168.0	0	 	0
1	11	178032.0	178032.0	167236.0	0	 	10796.0
1	12	117096.0	117096.0	117096.0	0	 	0
1	13	105672.0	105672.0	105672.0	0	 	0
1	14	31080.0	31080.0	31080.0	0	 	0
1	15	55056.0	55056.0	55056.0	0	 	0
1	16	117648.0	117648.0	117648.0	0	 	0
1	17	66072.0	66072.0	66072.0	0	 	0
2	0	43632.0	43632.0	43632.0	0	 	0
2	1	19176.0	19176.0	19176.0	0	 	0
2	3	83208.0	83208.0	83208.0	0	 	0
2	4	60216.0	60216.0	60216.0	0	 	0
2	5	215746.0	214392.0	218789.0	3043.0	 	0
2	6	55104.0	55104.0	59945.0	4841.0	 	0
2	7	39924.0	44856.0	44856.0	4932.0	 	0
2	8	96.0	96.0	93.0	0	 	3.0
2	9	165600.0	165600.0	165600.0	0	 	0
2	10	102288.0	102288.0	102288.0	0	 	0
2	11	192072.0	192072.0	192072.0	0	 	0
2	12	80568.0	80568.0	80568.0	0	 	0
2	13	8892.0	9600.0	8891.0	0	 	1.0
2	14	15120.0	15120.0	15120.0	0	 	0
2	15	46272.0	46272.0	46272.0	0	 	0
2	16	78000.0	78000.0	78000.0	0	 	0
2	17	28872.0	28872.0	28872.0	0	 	0
3	0	99696.0	99696.0	99696.0	0	 	0
3	1	99600.0	99600.0	99197.0	0	 	403.0
3	2	121344.0	121344.0	121344.0	0	 	0
3	4	132048.0	132048.0	132048.0	0	 	0
3	5	146856.0	146856.0	146856.0	0	 	0
3	6	91104.0	91104.0	91104.0	0	 	0
3	7	76656.0	77736.0	77736.0	1080.0	 	0
3	8	207504.0	207504.0	207504.0	0	 	0
3	9	139728.0	139728.0	139728.0	0	 	0
3	10	189552.0	189552.0	189552.0	0	 	0
3	11	82778.0	85488.0	82778.0	0	 	0
3	12	128544.0	128544.0	128544.0	0	 	0
3	13	128688.0	128688.0	128688.0	0	 	0
3	14	116156.0	118320.0	116156.0	0	 	0
3	15	75096.0	75096.0	75096.0	0	 	0
3	16	145800.0	145800.0	145800.0	0	 	0
3	17	31344.0	31344.0	31344.0	0	 	0
4	0	104400.0	104400.0	104400.0	0	 	0
4	1	212472.0	212472.0	212472.0	0	 	0
4	2	215280.0	215280.0	215280.0	0	 	0
4	3	160080.0	160080.0	160080.0	0	 	0
4	5	56136.0	56136.0	56136.0	0	 	0
4	6	203736.0	203736.0	215504.0	11768.0	 	0
4	7	113622.0	110616.0	113622.0	0	 	0
4	8	215160.0	215160.0	215160.0	0	 	0
4	9	204840.0	204840.0	204840.0	0	 	0
4	10	77544.0	77544.0	77544.0	0	 	0
4	11	199272.0	199272.0	199272.0	0	 	0
4	12	188088.0	188088.0	188088.0	0	 	0
4	13	121344.0	121344.0	121344.0	0	 	0
4	14	28656.0	28656.0	28656.0	0	 	0
4	15	125472.0	125472.0	125472.0	0	 	0
4	16	127776.0	127776.0	127776.0	0	 	0
