-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 3.842
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	1212.0	1212.0	1212.0	0	 	0
0	2	78974.0	71148.0	71148.0	0	 	7826.0
0	3	33156.0	33156.0	33156.0	0	 	0
0	4	75420.0	75420.0	75420.0	0	 	0
0	5	92400.0	92400.0	92400.0	0	 	0
0	6	81718.0	73620.0	73620.0	0	 	8098.0
0	7	32880.0	35772.0	32880.0	0	 	0
0	8	112572.0	112572.0	112572.0	0	 	0
0	9	87564.0	87564.0	87564.0	0	 	0
0	10	50004.0	50004.0	50004.0	0	 	0
0	11	70716.0	70716.0	70716.0	0	 	0
0	12	31608.0	31608.0	31608.0	0	 	0
0	13	37932.0	37932.0	37932.0	0	 	0
0	14	11210.0	10380.0	11210.0	0	 	0
0	15	96132.0	96132.0	96132.0	0	 	0
0	16	72888.0	72888.0	72888.0	0	 	0
0	17	109476.0	109476.0	109476.0	0	 	0
0	18	109620.0	109620.0	109620.0	0	 	0
0	19	40548.0	40548.0	40548.0	0	 	0
1	0	69450.0	62568.0	62568.0	0	 	6882.0
1	2	81804.0	81804.0	81804.0	0	 	0
1	3	3862.0	3480.0	3480.0	0	 	382.0
1	4	30643.0	25668.0	27607.0	0	 	3036.0
1	5	46777.0	38976.0	42142.0	0	 	4635.0
1	6	38868.0	38868.0	41355.0	2487.0	 	0
1	7	43704.0	43704.0	43704.0	0	 	0
1	8	47160.0	47160.0	47160.0	0	 	0
1	9	51202.0	46128.0	46128.0	0	 	5074.0
1	10	73020.0	73020.0	73020.0	0	 	0
1	11	69516.0	69516.0	69516.0	0	 	0
1	12	58568.0	52764.0	52764.0	0	 	5804.0
1	13	44114.0	39852.0	39852.0	0	 	4262.0
1	14	17995.0	16212.0	16212.0	0	 	1783.0
1	15	60660.0	60660.0	60660.0	0	 	0
1	16	54276.0	54276.0	54276.0	0	 	0
1	17	104042.0	93732.0	93732.0	0	 	10310.0
1	18	75696.0	75696.0	75696.0	0	 	0
1	19	48780.0	48780.0	48780.0	0	 	0
2	0	6513.0	5868.0	5868.0	0	 	645.0
2	1	44234.0	46428.0	46428.0	2194.0	 	0
2	3	137067.0	112632.0	123484.0	0	 	13583.0
2	4	23676.0	23676.0	23676.0	0	 	0
2	5	91356.0	91356.0	91356.0	0	 	0
2	6	65508.0	65508.0	65508.0	0	 	0
2	7	55140.0	55140.0	55140.0	0	 	0
2	8	86340.0	86340.0	86340.0	0	 	0
2	9	54864.0	54864.0	54864.0	0	 	0
2	10	34632.0	34632.0	34632.0	0	 	0
2	11	59806.0	58500.0	58500.0	0	 	1306.0
2	12	40584.0	40584.0	40584.0	0	 	0
2	13	15072.0	15072.0	15072.0	0	 	0
2	14	92940.0	92940.0	92940.0	0	 	0
2	15	20328.0	20328.0	20328.0	0	 	0
2	16	68504.0	61716.0	61716.0	0	 	6788.0
2	17	9864.0	9864.0	9864.0	0	 	0
2	18	60104.0	55716.0	60103.0	0	 	1.0
2	19	10549.0	9504.0	9504.0	0	 	1045.0
3	0	118008.0	118008.0	118008.0	0	 	0
3	1	105441.0	94992.0	94992.0	0	 	10449.0
3	2	100668.0	100668.0	100668.0	0	 	0
3	4	40079.0	36108.0	36108.0	0	 	3971.0
3	5	63720.0	63720.0	63720.0	0	 	0
3	6	62843.0	56616.0	56616.0	0	 	6227.0
3	7	84108.0	84108.0	84108.0	0	 	0
3	8	98496.0	98496.0	98496.0	0	 	0
3	9	4236.0	4236.0	4236.0	0	 	0
3	10	95880.0	95880.0	95880.0	0	 	0
3	11	113472.0	113472.0	113472.0	0	 	0
3	12	58660.0	59364.0	59364.0	704.0	 	0
3	13	114000.0	114000.0	114000.0	0	 	0
3	14	14388.0	14340.0	14388.0	0	 	0
3	15	41880.0	41880.0	41880.0	0	 	0
