-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 18.641
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	191636.0	191088.0	191633.0	0	 	3.0
0	2	449184.0	449184.0	449184.0	0	 	0
0	3	240672.0	240672.0	240672.0	0	 	0
0	4	140160.0	140160.0	140160.0	0	 	0
0	5	117696.0	117696.0	117696.0	0	 	0
0	6	385440.0	385440.0	385440.0	0	 	0
0	7	90672.0	90672.0	90672.0	0	 	0
0	8	15648.0	15648.0	15648.0	0	 	0
0	9	466512.0	466512.0	466512.0	0	 	0
0	10	358128.0	358128.0	358128.0	0	 	0
0	11	257472.0	257472.0	257472.0	0	 	0
0	12	87680.0	90960.0	87680.0	0	 	0
0	13	26632.0	28032.0	26625.0	0	 	7.0
0	14	433488.0	433488.0	433488.0	0	 	0
0	15	459072.0	459072.0	459072.0	0	 	0
0	16	451248.0	451248.0	451248.0	0	 	0
0	17	141600.0	141600.0	141600.0	0	 	0
0	18	333120.0	333120.0	333120.0	0	 	0
0	19	170640.0	170640.0	170640.0	0	 	0
1	0	114144.0	114144.0	114144.0	0	 	0
1	2	102540.0	105072.0	102537.0	0	 	3.0
1	3	417040.0	412656.0	442832.0	25792.0	 	0
1	4	68748.0	77088.0	77088.0	8340.0	 	0
1	5	450384.0	450384.0	450384.0	0	 	0
1	6	167808.0	167808.0	167808.0	0	 	0
1	7	474576.0	474576.0	474576.0	0	 	0
1	8	216960.0	216960.0	216960.0	0	 	0
1	9	445392.0	445392.0	445392.0	0	 	0
1	10	209808.0	209808.0	209808.0	0	 	0
1	11	23760.0	23760.0	23760.0	0	 	0
1	12	300816.0	300816.0	300816.0	0	 	0
1	13	157536.0	157536.0	157536.0	0	 	0
1	14	98256.0	98256.0	98256.0	0	 	0
1	15	720.0	720.0	720.0	0	 	0
1	16	452160.0	452160.0	452160.0	0	 	0
1	17	398640.0	398640.0	398640.0	0	 	0
1	18	341500.0	361008.0	341497.0	0	 	3.0
1	19	109296.0	109296.0	109296.0	0	 	0
2	0	369792.0	369792.0	369792.0	0	 	0
2	1	134592.0	134592.0	134592.0	0	 	0
2	3	56304.0	58656.0	56304.0	0	 	0
2	4	193392.0	193392.0	193392.0	0	 	0
2	5	45120.0	45120.0	45120.0	0	 	0
2	6	82128.0	82128.0	82128.0	0	 	0
2	7	106848.0	106848.0	106848.0	0	 	0
2	8	266064.0	266064.0	266064.0	0	 	0
2	9	39408.0	39408.0	39408.0	0	 	0
2	10	258144.0	258144.0	258144.0	0	 	0
2	11	451728.0	451728.0	451728.0	0	 	0
2	12	478080.0	478080.0	513952.0	35872.0	 	0
2	13	272448.0	272448.0	272448.0	0	 	0
2	14	447360.0	447360.0	447360.0	0	 	0
2	15	155280.0	155280.0	155280.0	0	 	0
2	16	332064.0	332064.0	332064.0	0	 	0
2	17	199920.0	199920.0	199920.0	0	 	0
2	18	324624.0	324624.0	324624.0	0	 	0
2	19	110736.0	110736.0	110736.0	0	 	0
3	0	271728.0	271728.0	271728.0	0	 	0
3	1	114864.0	114864.0	114864.0	0	 	0
3	2	13776.0	13776.0	13776.0	0	 	0
3	4	13872.0	13872.0	13872.0	0	 	0
3	5	414432.0	414432.0	414432.0	0	 	0
3	6	123552.0	123552.0	123552.0	0	 	0
3	7	181296.0	181296.0	181296.0	0	 	0
3	8	45696.0	45696.0	45696.0	0	 	0
3	9	220752.0	220752.0	220752.0	0	 	0
3	10	28320.0	28320.0	28320.0	0	 	0
3	11	332208.0	332208.0	332208.0	0	 	0
3	12	232956.0	261744.0	261744.0	28788.0	 	0
3	13	249696.0	249696.0	249696.0	0	 	0
3	14	409144.0	421104.0	409139.0	0	 	5.0
3	15	310656.0	310656.0	310656.0	0	 	0
3	16	515288.0	479376.0	516488.0	1200.0	 	0
3	17	299472.0	299472.0	299472.0	0	 	0
3	18	222288.0	222288.0	222288.0	0	 	0
3	19	143616.0	143616.0	143616.0	0	 	0
4	0	102576.0	102576.0	102576.0	0	 	0
4	1	182416.0	194592.0	182413.0	0	 	3.0
4	2	357936.0	357936.0	357936.0	0	 	0
4	3	50064.0	50064.0	50064.0	0	 	0
4	5	191856.0	191856.0	191856.0	0	 	0
4	6	435552.0	435552.0	435552.0	0	 	0
4	7	350256.0	350256.0	350256.0	0	 	0
4	8	275760.0	275760.0	275760.0	0	 	0
4	9	468084.0	468096.0	468096.0	12.0	 	0
4	10	395328.0	395328.0	395328.0	0	 	0
4	11	469088.0	468576.0	471774.0	2686.0	 	0
4	12	455088.0	455088.0	455088.0	0	 	0
4	13	317760.0	317760.0	317760.0	0	 	0
4	14	478752.0	478752.0	478752.0	0	 	0
4	15	371616.0	371616.0	371616.0	0	 	0
4	16	82608.0	82608.0	82608.0	0	 	0
4	17	213984.0	213984.0	213984.0	0	 	0
4	18	283968.0	283968.0	283968.0	0	 	0
4	19	404640.0	404640.0	404640.0	0	 	0
5	0	326592.0	326592.0	326592.0	0	 	0
5	1	138768.0	138768.0	138768.0	0	 	0
5	2	242736.0	242736.0	242736.0	0	 	0
5	3	154944.0	154944.0	154944.0	0	 	0
5	4	200016.0	200016.0	200016.0	0	 	0
5	6	218216.0	241536.0	218213.0	0	 	3.0
5	7	70896.0	70896.0	70896.0	0	 	0
5	8	73440.0	73440.0	73440.0	0	 	0
5	9	199248.0	199248.0	199248.0	0	 	0
5	10	136032.0	136032.0	136032.0	0	 	0
5	11	165856.0	166368.0	165851.0	0	 	5.0
5	12	429792.0	429792.0	429792.0	0	 	0
5	13	47280.0	47280.0	47280.0	0	 	0
5	14	154272.0	154272.0	154272.0	0	 	0
5	15	390240.0	390240.0	390240.0	0	 	0
5	16	423632.0	425856.0	425856.0	2224.0	 	0
5	17	251568.0	251568.0	251568.0	0	 	0
5	18	288288.0	288288.0	288288.0	0	 	0
5	19	413280.0	413280.0	413280.0	0	 	0
6	0	110664.0	93792.0	99698.0	0	 	10966.0
6	1	142464.0	142464.0	142464.0	0	 	0
6	2	476496.0	476496.0	476496.0	0	 	0
6	3	39552.0	39552.0	39552.0	0	 	0
6	4	457440.0	457440.0	457440.0	0	 	0
